Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Maitum, Sarangani, Philippines",6.12408,124.48636,Globe,8519,4564,8.52,4.56,44,31,3,4
"Kidapawan, Cotabato, Philippines",7.02127,125.09019,Globe,23342,3316,23.34,3.32,27,31,9,9
"Lucena City, Quezon, Philippines",13.94139,121.62345,Globe,28647,3694,28.65,3.69,24,30,16,22
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,Smart,28253,2483,28.25,2.48,21,30,7,12
"Silay, Negros Occidental, Philippines",10.79968,122.97605,Globe,30621,13485,30.62,13.49,29,30,6,10
"San Pedro, Laguna, Philippines",14.36443,121.06192,DITO,43005,2891,43.01,2.89,24,30,18,25
"Alangalang, Leyte, Philippines",11.23565,124.88449,DITO,31272,1754,31.27,1.75,133,30,2,3
"City of Santa Rosa, Laguna, Philippines",14.31471,121.11232,DITO,29378,5524,29.38,5.52,25,30,16,19
"Gapan City, Nueva Ecija, Philippines",15.29121,121.01057,DITO,75816,31022,75.82,31.02,36,30,3,4
"Baliwag, Bulacan, Philippines",14.96569,120.89431,Smart,104517,3635,104.52,3.64,17,30,9,16
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,Globe,18372,4555,18.37,4.56,29,29,11,19
"Bayombong, Nueva Vizcaya, Philippines",16.48042,121.14813,Globe,47277,4353,47.28,4.35,24,28,9,13
"Baliwag, Bulacan, Philippines",14.96569,120.89431,Globe,86916,5145,86.92,5.15,20,28,14,19
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Globe,25836,5083,25.84,5.08,24,28,12,17
"Danao, Cebu, Philippines",10.52013,124.02712,Smart,74950,6733,74.95,6.73,15,28,9,16
"Olongapo City, Zambales, Philippines",14.88739,120.36661,Smart,22611,2547,22.61,2.55,20,28,16,23
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,Smart,39088,1494,39.09,1.49,28,28,7,11
"General Luna, Surigao del Norte, Philippines",9.78375,126.15657,Globe,14575,6242,14.58,6.24,37,28,11,16
"Olongapo City, Zambales, Philippines",14.88739,120.36661,DITO,119777,24725,119.78,24.73,22,27,5,11
"La Trinidad, Benguet, Philippines",16.44844,120.59047,Smart,45991,1675,45.99,1.68,17,27,11,19
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Globe,24666,9755,24.67,9.76,21,27,10,14
"Liloan, Cebu, Philippines",10.39926,124.00002,Globe,11544,3419,11.54,3.42,27,27,11,20
"San Pablo City, Laguna, Philippines",14.06422,121.32326,Smart,43638,12965,43.64,12.97,17,27,10,16
"San Fernando City, La Union, Philippines",16.61592,120.32102,Smart,75292,6713,75.29,6.71,14,27,16,21
"Tacloban City, Leyte, Philippines",11.22238,124.99221,Globe,22766,10171,22.77,10.17,32,27,14,23
"San Juan City, Metro Manila, Philippines",14.60196,121.0355,DITO,104060,4356,104.06,4.36,18,27,11,17
"Subic, Zambales, Philippines",14.83066,120.18202,Globe,26431,4646,26.43,4.65,23,26,6,7
"Lubao, Pampanga, Philippines",14.92678,120.58795,Smart,44687,6224,44.69,6.22,20,26,7,12
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,Globe,30044,8913,30.04,8.91,17,26,7,14
"Dumangas, Iloilo, Philippines",10.82109,122.71167,Smart,141523,17172,141.52,17.17,25,26,6,12
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,DITO,16209,2630,16.21,2.63,27,26,13,20
"Butuan City, Agusan Del Norte, Philippines",8.94753,125.54063,Smart,101094,10066,101.09,10.07,19,26,9,19
"Tanauan, Leyte, Philippines",11.07765,124.98373,Smart,21303,14562,21.30,14.56,20,26,5,5
"Ormoc City, Leyte, Philippines",11.03843,124.61927,Smart,58795,12304,58.80,12.30,17,26,8,15
"La Trinidad, Benguet, Philippines",16.44844,120.59047,Globe,18194,1751,18.19,1.75,22,26,8,9
"Puerto Princesa City, Palawan, Philippines",9.78563,118.62648,DITO,66917,17267,66.92,17.27,29,26,12,16
"Kidapawan, Cotabato, Philippines",7.02127,125.09019,Smart,41131,6709,41.13,6.71,27,25,8,13
"City of Catbalogan, Samar, Philippines",11.85683,124.88449,Globe,45899,15256,45.90,15.26,32,25,3,5
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,DITO,46412,22530,46.41,22.53,22,25,12,15
"Ozamiz, Misamis Occidental, Philippines",8.15,123.85033,Smart,23329,6340,23.33,6.34,20,25,10,16
"Urdaneta City, Pangasinan, Philippines",15.98194,120.59698,Smart,31890,8618,31.89,8.62,18,25,8,14
"Concepcion, Tarlac, Philippines",15.324,120.65596,Smart,138812,8148,138.81,8.15,11,25,4,8
"Daanbantayan, Cebu, Philippines",11.22134,124.03072,Smart,21263,945,21.26,0.95,30,24,2,4
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,Smart,46635,5983,46.64,5.98,20,24,13,18
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,Smart,42360,5619,42.36,5.62,31,24,7,9
"Consolacion, Cebu, Philippines",10.37581,123.95694,Smart,18484,10689,18.48,10.69,17,24,13,16
"Tacurong City, Sultan Kudarat, Philippines",6.6866,124.66353,Smart,144320,18992,144.32,18.99,22,24,6,10
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,Globe,16852,5322,16.85,5.32,35,24,11,16
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,Smart,17768,5878,17.77,5.88,25,24,10,19
"Palo, Leyte, Philippines",11.15847,124.99191,Smart,30737,6974,30.74,6.97,21,24,10,15
"Consolacion, Cebu, Philippines",10.37581,123.95694,Globe,14279,6132,14.28,6.13,25,23,6,9
"Santa Maria, Bulacan, Philippines",14.82898,120.97616,DITO,16911,5955,16.91,5.96,26,23,14,17
"Porac, Pampanga, Philippines",15.06974,120.55007,Smart,58669,3915,58.67,3.92,16,23,11,14
"Mexico, Pampanga, Philippines",15.06457,120.72033,Smart,19909,1616,19.91,1.62,30,23,13,15
"Plaridel, Bulacan, Philippines",14.88591,120.85932,Globe,10303,7425,10.30,7.43,30,23,10,16
"Dinalupihan, Bataan, Philippines",14.88605,120.44729,Smart,117714,12087,117.71,12.09,16,23,4,8
"Tabaco City, Albay, Philippines",13.36138,123.72876,Smart,23751,8293,23.75,8.29,25,23,10,13
"Tagbilaran City, Bohol, Philippines",9.6534,123.86703,DITO,27116,2596,27.12,2.60,41,23,11,13
"San Carlos City, Negros Occidental, Philippines",10.48344,123.30371,Smart,92422,4661,92.42,4.66,23,22,6,10
"Los Baños, Laguna, Philippines",14.17731,121.22161,Smart,18449,1953,18.45,1.95,21,22,6,11
"Carmen, Cotabato, Philippines",7.38261,124.81826,DITO,25783,7101,25.78,7.10,42,22,3,3
"Surigao, Surigao del Norte, Philippines",9.79022,125.49311,Smart,44993,14365,44.99,14.37,26,22,9,15
"Daraga, Albay, Philippines",13.12278,123.69588,Smart,57261,3261,57.26,3.26,22,22,8,13
"Cordova, Cebu, Philippines",10.25278,123.9494,Globe,49196,8142,49.20,8.14,24,22,7,14
"Binangonan, Rizal, Philippines",14.48441,121.1869,DITO,41323,8875,41.32,8.88,32,22,4,5
"Bugallon, Pangasinan, Philippines",15.92022,120.18202,Globe,36561,13369,36.56,13.37,23,22,4,6
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,DITO,32184,7483,32.18,7.48,27,22,11,16
"Vigan City, Ilocos Sur, Philippines",17.56485,120.38781,Smart,46901,9193,46.90,9.19,31,22,7,14
"Talisay, Negros Occidental, Philippines",10.74828,122.98012,Smart,42379,2172,42.38,2.17,23,22,12,14
"Bocaue, Bulacan, Philippines",14.7943,120.93073,Smart,26280,5860,26.28,5.86,18,21,11,18
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Smart,12449,2000,12.45,2.00,21,21,6,9
"Balagtas, Bulacan, Philippines",14.81784,120.90646,Smart,62226,2610,62.23,2.61,22,21,9,13
"Odiongan, Romblon, Philippines",12.36445,122.01555,Smart,129307,17402,129.31,17.40,18,21,5,7
"Lingayen, Pangasinan, Philippines",16.00973,120.22449,Smart,80472,4714,80.47,4.71,18,21,8,9
"Silay, Negros Occidental, Philippines",10.79968,122.97605,Smart,75565,10822,75.57,10.82,20,21,14,16
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,Smart,16869,3583,16.87,3.58,15,21,5,7
"Taytay, Rizal, Philippines",14.55288,121.12571,DITO,26552,8276,26.55,8.28,27,21,8,16
"Marilao, Bulacan, Philippines",14.77237,120.96001,DITO,34916,10750,34.92,10.75,22,21,8,13
"Bay, Laguna, Philippines",14.14064,121.26836,Globe,20532,6878,20.53,6.88,19,21,4,5
"Los Baños, Laguna, Philippines",14.17731,121.22161,Globe,23445,1585,23.45,1.59,23,21,7,13
"Daet, Camarines Norte, Philippines",14.10303,122.9325,DITO,18217,2778,18.22,2.78,29,21,10,12
"Los Baños, Laguna, Philippines",14.17731,121.22161,DITO,17903,815,17.90,0.82,24,20,6,7
"Valencia City, Bukidnon, Philippines",7.86319,125.17087,Smart,78354,7944,78.35,7.94,26,20,6,12
"Apalit, Pampanga, Philippines",14.95255,120.76688,DITO,35499,9286,35.50,9.29,29,20,3,4
"Dapitan City, Zamboanga del Norte, Philippines",8.58118,123.42714,Globe,12337,3971,12.34,3.97,34,20,5,7
"Kawit, Cavite, Philippines",14.44588,120.90871,Smart,54762,3905,54.76,3.91,22,20,11,12
"Amadeo, Cavite, Philippines",14.18985,120.92452,Globe,50115,9027,50.12,9.03,18,20,8,10
"Santiago, Isabela, Philippines",16.69679,121.55865,Smart,70318,11723,70.32,11.72,32,20,8,11
"Laoag City, Ilocos Norte, Philippines",18.21075,120.58547,Smart,144356,19911,144.36,19.91,17,20,8,13
"City of Borongan, Eastern Samar, Philippines",11.61739,125.34663,Globe,20164,8575,20.16,8.58,33,20,7,8
"Koronadal, South Cotabato, Philippines",6.50044,124.84333,Globe,20152,1384,20.15,1.38,36,20,11,18
"Tanauan City, Batangas, Philippines",14.08354,121.14762,DITO,34345,5735,34.35,5.74,24,20,10,16
"City of Borongan, Eastern Samar, Philippines",11.61739,125.34663,Smart,133777,11983,133.78,11.98,16,19,2,2
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,Smart,60905,1356,60.91,1.36,21,19,3,4
"San Fernando City, La Union, Philippines",16.61592,120.32102,Globe,17524,5169,17.52,5.17,18,19,9,14
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,DITO,67360,16140,67.36,16.14,23,19,4,7
"San Pablo City, Laguna, Philippines",14.06422,121.32326,DITO,15711,2681,15.71,2.68,22,19,14,14
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,Smart,134400,6421,134.40,6.42,29,19,2,3
"Samal, Davao del Norte, Philippines",7.08352,125.70578,Smart,26293,3421,26.29,3.42,26,19,6,7
"Santa Cruz, Laguna, Philippines",14.26911,121.41133,Globe,32529,9672,32.53,9.67,20,19,8,14
"Mexico, Pampanga, Philippines",15.06457,120.72033,DITO,10276,3572,10.28,3.57,23,19,7,13
"Santo Tomas, Batangas, Philippines",14.08754,121.17764,DITO,48582,5063,48.58,5.06,22,19,10,13
"Guagua, Pampanga, Philippines",14.96374,120.63244,Globe,21761,2579,21.76,2.58,29,19,7,9
"Calumpit, Bulacan, Philippines",14.91518,120.7662,Smart,35062,3200,35.06,3.20,16,19,5,9
"Manito, Albay, Philippines",13.12578,123.86797,Globe,18610,3262,18.61,3.26,37,19,1,1
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,DITO,27180,5833,27.18,5.83,28,19,4,9
"Pateros, Metro Manila, Philippines",14.54838,121.07077,Smart,121311,9240,121.31,9.24,20,18,4,7
"Surallah, South Cotabato, Philippines",6.3195,124.75198,Smart,93111,19684,93.11,19.68,27,18,6,8
"San Luis, Pampanga, Philippines",15.03986,120.81544,Smart,58893,7185,58.89,7.19,19,18,5,5
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,Globe,17978,6630,17.98,6.63,29,18,4,5
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,Smart,47405,1951,47.41,1.95,24,18,6,15
"Caramoan, Camarines Sur, Philippines",13.79491,123.8188,Globe,30976,1382,30.98,1.38,25,18,2,3
"Apalit, Pampanga, Philippines",14.95255,120.76688,Globe,30564,9859,30.56,9.86,21,18,6,9
"Tubao, La Union, Philippines",16.35586,120.42424,Globe,17863,5006,17.86,5.01,22,18,2,2
"Kalibo, Aklan, Philippines",11.70734,122.36986,Smart,26815,7669,26.82,7.67,37,18,6,13
"Daet, Camarines Norte, Philippines",14.10303,122.9325,Smart,29557,11516,29.56,11.52,22,18,8,12
"Koronadal, South Cotabato, Philippines",6.50044,124.84333,DITO,44735,4929,44.74,4.93,46,18,5,8
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,Globe,37807,8682,37.81,8.68,39,18,10,12
"Naga, Cebu, Philippines",10.20764,123.75821,Smart,34681,5206,34.68,5.21,19,18,5,9
"Kawit, Cavite, Philippines",14.44588,120.90871,Globe,71488,7525,71.49,7.53,17,18,9,13
"General Mariano Alvarez, Cavite, Philippines",14.29525,121.0071,Globe,49263,3932,49.26,3.93,18,18,4,5
"Roxas City, Capiz, Philippines",11.55288,122.74072,Globe,12257,8900,12.26,8.90,31,17,8,11
"Naic, Cavite, Philippines",14.29649,120.79246,DITO,32313,5948,32.31,5.95,23,17,5,9
"Kiamba, Sarangani, Philippines",6.00076,124.70777,Globe,5620,6328,5.62,6.33,48,17,2,3
"San Rafael, Bulacan, Philippines",15.00184,120.93141,Globe,67639,11031,67.64,11.03,20,17,10,15
"Butuan City, Agusan Del Norte, Philippines",8.94753,125.54063,DITO,70500,7775,70.50,7.78,34,17,13,14
"Angono, Rizal, Philippines",14.52592,121.15321,Smart,95059,4166,95.06,4.17,15,17,7,12
"San Rafael, Bulacan, Philippines",15.00184,120.93141,Smart,12260,3139,12.26,3.14,20,17,4,8
"Silay, Negros Occidental, Philippines",10.79968,122.97605,DITO,34843,11150,34.84,11.15,43,17,6,11
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Smart,64462,3348,64.46,3.35,23,17,8,14
"Romblon, Philippines",12.5294,122.28807,Globe,11937,3828,11.94,3.83,34,17,5,7
"San Miguel, Catanduanes, Philippines",13.68541,124.26439,Smart,4611,4235,4.61,4.24,27,17,2,3
"Iligan City, Lanao del Norte, Philippines",8.22707,124.46418,DITO,32826,1879,32.83,1.88,37,17,5,9
"Bago, Negros Occidental, Philippines",10.53757,122.83609,Globe,7462,5947,7.46,5.95,34,17,7,10
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,Smart,45764,4895,45.76,4.90,19,17,9,12
"City of Mati, Davao Oriental, Philippines",6.95722,126.15454,Smart,34854,7630,34.85,7.63,32,17,5,7
"Laoag City, Ilocos Norte, Philippines",18.21075,120.58547,DITO,68928,16072,68.93,16.07,31,16,7,8
"Masbate City, Masbate, Philippines",12.31777,123.55041,Smart,32736,4058,32.74,4.06,37,16,5,9
"Surallah, South Cotabato, Philippines",6.3195,124.75198,Globe,33352,4019,33.35,4.02,158,16,2,4
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,Smart,161202,14463,161.20,14.46,20,16,6,8
"Midsayap, Cotabato, Philippines",7.19181,124.53474,Smart,12410,10756,12.41,10.76,31,16,5,11
"Teresa, Rizal, Philippines",14.5597,121.20593,Globe,104158,24926,104.16,24.93,13,16,5,5
"Sibulan, Negros Oriental, Philippines",9.35972,123.28476,Smart,25087,9943,25.09,9.94,22,16,8,15
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,Smart,19938,2994,19.94,2.99,26,16,7,10
"Danao, Cebu, Philippines",10.52013,124.02712,Globe,12189,8281,12.19,8.28,34,16,9,13
"Ilog, Negros Occidental, Philippines",9.8785,122.72943,Smart,68633,10583,68.63,10.58,23,16,3,3
"Pandi, Bulacan, Philippines",14.87572,120.95941,Smart,33619,3119,33.62,3.12,22,16,5,9
"San Dionisio, Iloilo, Philippines",11.32418,123.06765,Smart,55401,7192,55.40,7.19,28,16,4,5
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,Globe,25109,6986,25.11,6.99,26,16,7,13
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,Smart,24260,6704,24.26,6.70,63,16,4,7
"Palo, Leyte, Philippines",11.15847,124.99191,Globe,19780,10917,19.78,10.92,49,16,2,4
"Virac, Catanduanes, Philippines",13.61939,124.17544,Smart,18955,8988,18.96,8.99,34,16,8,12
"Ragay, Camarines Sur, Philippines",13.83123,122.78588,Smart,16568,2739,16.57,2.74,29,16,3,4
"Panglao, Bohol, Philippines",9.56947,123.78721,Globe,43888,12828,43.89,12.83,31,16,9,10
"Marawi City, Lanao del Sur, Philippines",8.0292,124.29772,Globe,11513,8825,11.51,8.83,36,16,7,12
"Balanga City, Bataan, Philippines",14.67454,120.47033,Globe,20781,3737,20.78,3.74,22,16,11,12
"Camiling, Tarlac, Philippines",15.67495,120.41272,Smart,122076,2203,122.08,2.20,17,16,2,7
"Toledo, Cebu, Philippines",10.38705,123.65017,DITO,50403,8699,50.40,8.70,35,16,2,6
"Panglao, Bohol, Philippines",9.56947,123.78721,DITO,18414,4515,18.41,4.52,43,15,5,6
"Dona Remedios Trinidad, Bulacan, Philippines",15.11427,121.21685,Smart,12218,803,12.22,0.80,25,15,1,2
"Panglao, Bohol, Philippines",9.56947,123.78721,Smart,70303,22349,70.30,22.35,16,15,4,9
"Mangatarem, Pangasinan, Philippines",15.73801,120.27435,Globe,18844,4128,18.84,4.13,30,15,3,6
"San Fernando City, La Union, Philippines",16.61592,120.32102,DITO,127505,5269,127.51,5.27,21,15,4,5
"Subic, Zambales, Philippines",14.83066,120.18202,Smart,58661,2754,58.66,2.75,24,15,6,10
"Tanay, Rizal, Philippines",14.61419,121.37703,Globe,52059,2847,52.06,2.85,16,15,9,12
"Liloan, Cebu, Philippines",10.39926,124.00002,DITO,22602,1089,22.60,1.09,35,15,7,12
"Mercedes, Eastern Samar, Philippines",11.09603,125.70792,Smart,15122,1349,15.12,1.35,22,15,2,2
"Indang, Cavite, Philippines",14.19204,120.87286,Smart,67399,21211,67.40,21.21,19,15,4,8
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,Smart,10098,1333,10.10,1.33,31,15,5,6
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,Smart,1160,2088,1.16,2.09,31,15,2,4
"Daet, Camarines Norte, Philippines",14.10303,122.9325,Globe,15557,3534,15.56,3.53,25,15,4,7
"Digos, Davao del Sur, Philippines",6.74347,125.35515,Smart,30874,9995,30.87,10.00,29,15,2,8
"Sindangan, Zamboanga del Norte, Philippines",8.19151,123.05639,Globe,11899,3602,11.90,3.60,37,15,5,5
"San Antonio, Quezon, Philippines",13.89506,121.29697,Smart,92328,39988,92.33,39.99,11,15,1,1
"Carmona, Cavite, Philippines",14.3135,121.05712,DITO,4886,851,4.89,0.85,26,15,4,9
"Malabon, Metro Manila, Philippines",14.65793,120.95118,DITO,347999,45781,348.00,45.78,14,15,3,7
"San Vicente, Palawan, Philippines",10.36167,119.1158,Smart,43178,14574,43.18,14.57,45,15,3,5
"Kawit, Cavite, Philippines",14.44588,120.90871,DITO,58782,5643,58.78,5.64,23,15,7,8
"Olongapo City, Zambales, Philippines",14.88739,120.36661,Globe,46616,6141,46.62,6.14,24,15,7,15
"Roxas City, Capiz, Philippines",11.55288,122.74072,Smart,44232,10269,44.23,10.27,18,15,9,13
"Talisayan, Misamis Oriental, Philippines",8.95565,124.91758,Smart,19917,5685,19.92,5.69,19,15,3,4
"Pavia, Iloilo, Philippines",10.7748,122.54261,Globe,24890,12211,24.89,12.21,24,15,8,12
"San Mateo, Rizal, Philippines",14.69539,121.11767,Globe,54871,12856,54.87,12.86,17,15,8,14
"Ibaan, Batangas, Philippines",13.81895,121.13082,Globe,7254,497,7.25,0.50,31,15,2,3
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,Smart,111346,11060,111.35,11.06,15,15,5,10
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,Globe,11144,7815,11.14,7.82,44,15,8,13
"City of Mati, Davao Oriental, Philippines",6.95722,126.15454,Globe,11991,1287,11.99,1.29,29,14,7,12
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,DITO,22227,5077,22.23,5.08,31,14,3,4
"Santa Cruz, Laguna, Philippines",14.26911,121.41133,Smart,97912,20264,97.91,20.26,22,14,4,7
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,Smart,59178,22041,59.18,22.04,28,14,7,8
"Pulilan, Bulacan, Philippines",14.90243,120.8459,Globe,40397,5561,40.40,5.56,23,14,5,9
"Alfonso, Cavite, Philippines",14.1214,120.86138,Smart,29344,4365,29.34,4.37,28,14,6,8
"Datu Piang, Maguindanao, Philippines",7.02682,124.50538,Globe,8743,730,8.74,0.73,49,14,1,2
"Pili, Camarines Sur, Philippines",13.55521,123.28126,Globe,45619,6237,45.62,6.24,24,14,6,8
"Santiago, Isabela, Philippines",16.69679,121.55865,Globe,76893,14274,76.89,14.27,18,14,6,11
"President Roxas, Cotabato, Philippines",7.37928,125.06084,Globe,6560,3876,6.56,3.88,60,14,2,2
"Tanay, Rizal, Philippines",14.61419,121.37703,Smart,26658,1094,26.66,1.09,14,14,9,12
"Balagtas, Bulacan, Philippines",14.81784,120.90646,Globe,25721,4295,25.72,4.30,26,14,5,10
"San Remigio, Cebu, Philippines",10.9601,123.94155,Globe,21750,3268,21.75,3.27,61,14,1,4
"Bago, Negros Occidental, Philippines",10.53757,122.83609,Smart,12112,5594,12.11,5.59,19,14,8,11
"Bato, Camarines Sur, Philippines",13.31907,123.31494,DITO,7995,12,8.00,0.01,31,14,1,3
"Oton, Iloilo, Philippines",10.69251,122.47868,Smart,23682,4216,23.68,4.22,17,14,6,7
"Tacloban City, Leyte, Philippines",11.22238,124.99221,DITO,68014,10398,68.01,10.40,29,14,6,8
"Capas, Tarlac, Philippines",15.34633,120.59344,Smart,11911,13567,11.91,13.57,18,14,4,7
"San Pascual, Batangas, Philippines",13.81044,121.02204,Globe,54677,4341,54.68,4.34,20,14,7,9
"Mambajao, Camiguin, Philippines",9.22153,124.71882,Globe,17535,1796,17.54,1.80,30,14,8,8
"Arayat, Pampanga, Philippines",15.15443,120.771,DITO,34830,5829,34.83,5.83,22,14,3,4
"San Ildefonso, Bulacan, Philippines",15.07717,120.94171,Smart,24768,4379,24.77,4.38,18,14,7,8
"Masantol, Pampanga, Philippines",14.85669,120.68326,Smart,7360,619,7.36,0.62,23,14,1,1
"Porac, Pampanga, Philippines",15.06974,120.55007,Globe,56012,3893,56.01,3.89,27,13,6,8
"Tabaco City, Albay, Philippines",13.36138,123.72876,Globe,49235,2081,49.24,2.08,30,13,5,6
"Bauang, La Union, Philippines",16.51433,120.35508,Globe,38006,12772,38.01,12.77,21,13,4,8
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,Smart,37177,16555,37.18,16.56,23,13,1,1
"Cotabato City, Maguindanao, Philippines",7.20467,124.23104,Globe,16338,1739,16.34,1.74,70,13,8,8
"Calapan City, Oriental Mindoro, Philippines",13.36643,121.19395,Globe,21809,8701,21.81,8.70,28,13,7,10
"Valladolid, Negros Occidental, Philippines",10.46898,122.8423,DITO,15166,1023,15.17,1.02,40,13,2,3
"Pili, Camarines Sur, Philippines",13.55521,123.28126,DITO,25625,3132,25.63,3.13,32,13,2,3
"Consolacion, Cebu, Philippines",10.37581,123.95694,DITO,33946,14037,33.95,14.04,36,13,8,8
"Tanauan City, Batangas, Philippines",14.08354,121.14762,Globe,15158,2280,15.16,2.28,24,13,4,10
"Maddela, Quirino, Philippines",16.33255,121.78792,DITO,16855,5278,16.86,5.28,25,13,1,2
"Roxas City, Capiz, Philippines",11.55288,122.74072,DITO,34159,3020,34.16,3.02,39,13,7,10
"Danao, Cebu, Philippines",10.52013,124.02712,DITO,75685,12539,75.69,12.54,36,13,4,4
