Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Lemery, Batangas, Philippines",13.95318,120.88434,Converge,171250,204913,171.25,204.91,9,15,3,9
"City of Batac, Ilocos Norte, Philippines",18.04961,120.59698,Converge,60471,56251,60.47,56.25,11,15,6,6
"Juban, Sorsogon, Philippines",12.80476,123.96385,PLDT,169403,222890,169.40,222.89,8,15,5,5
"Borbon, Cebu, Philippines",10.84627,123.9973,PLDT Home Fiber,23173,29665,23.17,29.67,9,15,2,3
"Hagonoy, Davao del Sur, Philippines",6.69701,125.3137,Converge,191272,206308,191.27,206.31,4,15,4,8
"Guindulman, Bohol, Philippines",9.78199,124.4531,PLDT,54407,23479,54.41,23.48,5,15,5,9
"Naga, Cebu, Philippines",10.20764,123.75821,PLDT Home Fiber,167388,209269,167.39,209.27,3,15,9,11
"Tagudin, Ilocos Sur, Philippines",16.93875,120.47033,PLDT Home Fiber,92206,105779,92.21,105.78,9,15,6,10
"Igbaras, Iloilo, Philippines",10.74408,122.2427,PLDT Home Fiber,302275,313694,302.28,313.69,16,15,5,8
"Solsona, Ilocos Norte, Philippines",18.10219,120.78097,Converge,231756,335372,231.76,335.37,11,14,5,10
"Abuyog, Leyte, Philippines",10.67348,125.06084,PLDT,44043,45826,44.04,45.83,27,14,6,11
"Talaingod, Davao del Norte, Philippines",7.68339,125.522,PLDT Home Fiber,100100,93428,100.10,93.43,15,14,4,7
"Manjuyod, Negros Oriental, Philippines",9.71246,123.10141,PLDT Home Fiber,31671,74270,31.67,74.27,16,14,6,7
"Carles, Iloilo, Philippines",11.55216,123.13515,PLDT,17402,14715,17.40,14.72,11,14,7,10
"Paete, Laguna, Philippines",14.37243,121.54842,Converge,278073,257019,278.07,257.02,17,14,3,7
"Ternate, Cavite, Philippines",14.25401,120.6545,Converge,72190,76529,72.19,76.53,7,14,3,5
"Zarraga, Iloilo, Philippines",10.82405,122.60846,PLDT,93064,93885,93.06,93.89,10,14,3,4
"Naguilian, La Union, Philippines",16.52435,120.42424,PLDT,86134,82362,86.13,82.36,3,14,2,5
"Alitagtag, Batangas, Philippines",13.87214,121.02204,PLDT Home Fiber,192318,222530,192.32,222.53,9,14,7,10
"Samal, Bataan, Philippines",14.77188,120.51639,Globe,285639,181832,285.64,181.83,9,14,6,8
"Manolo Fortich, Bukidnon, Philippines",8.39002,124.88449,PLDT,66189,51954,66.19,51.95,21,14,3,3
"San Fernando, Camarines Sur, Philippines",13.52998,123.11266,Globe,86863,91068,86.86,91.07,13,14,3,3
"Tigbauan, Iloilo, Philippines",10.6746,122.37648,Globe,69844,95153,69.84,95.15,4,14,8,9
"Isabel, Leyte, Philippines",10.93408,124.4531,Globe,146039,141013,146.04,141.01,12,14,2,5
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,Converge,279460,301408,279.46,301.41,7,14,5,8
"Carmen, Bohol, Philippines",9.81991,124.19656,Globe,132042,195348,132.04,195.35,15,14,3,4
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,Globe,36764,88774,36.76,88.77,13,14,5,9
"Tuba, Benguet, Philippines",16.39277,120.56034,PLDT,179472,153429,179.47,153.43,3,14,4,5
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,Converge,168083,179116,168.08,179.12,5,14,6,8
"Tobias Fornier, Antique, Philippines",10.49944,121.97006,PLDT,55925,61739,55.93,61.74,9,14,7,7
"San Quintin, Pangasinan, Philippines",15.9754,120.83841,Converge,132898,158460,132.90,158.46,5,14,6,8
"Santa Rita, Samar, Philippines",11.45005,125.01679,Converge,95592,168740,95.59,168.74,6,14,4,6
"Tuy, Batangas, Philippines",14.03435,120.74649,PLDT Home Fiber,167837,175593,167.84,175.59,9,14,6,10
"Magallanes, Cavite, Philippines",14.15828,120.74649,PLDT,18457,23807,18.46,23.81,46,14,1,2
"San Remigio, Cebu, Philippines",10.9601,123.94155,Converge,75341,91257,75.34,91.26,5,14,5,8
"Linamon, Lanao del Norte, Philippines",8.16801,124.15876,PLDT Home Fiber,235205,251908,235.21,251.91,3,14,6,7
"Clarin, Misamis Occidental, Philippines",8.19969,123.86237,PLDT Home Fiber,36717,42655,36.72,42.66,6,14,5,8
"Palompon, Leyte, Philippines",11.03374,124.43092,Globe,130899,91338,130.90,91.34,13,14,8,8
"Aurora, Zamboanga del Sur, Philippines",7.95458,123.59519,PLDT,2376,31682,2.38,31.68,8,14,3,6
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,PLDT,204272,161299,204.27,161.30,12,14,3,5
"Paombong, Bulacan, Philippines",14.83781,120.78406,Converge,241462,190306,241.46,190.31,5,14,6,12
"Bangui, Ilocos Norte, Philippines",18.49205,120.735,Converge,27502,21771,27.50,21.77,13,14,1,1
"Lasam, Cagayan, Philippines",18.04769,121.55983,PLDT,34804,61299,34.80,61.30,17,14,7,9
"Moalboal, Cebu, Philippines",9.93681,123.42714,PLDT Home Fiber,184769,309309,184.77,309.31,4,14,6,12
"Victoria, Laguna, Philippines",14.19678,121.34273,PLDT,95695,92403,95.70,92.40,13,14,6,8
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,Globe,108707,106288,108.71,106.29,6,14,4,6
"Maco, Davao de Oro, Philippines",7.40845,125.937,Globe,347785,244460,347.79,244.46,10,14,8,10
"San Jose, Tarlac, Philippines",15.42002,120.29742,PLDT Home Fiber,51816,55522,51.82,55.52,13,14,7,11
"Guinayangan, Quezon, Philippines",13.88505,122.42407,Converge,46929,44206,46.93,44.21,8,14,9,10
"Dumingag, Zamboanga del Sur, Philippines",8.18754,123.30371,PLDT,34900,139030,34.90,139.03,9,14,2,4
"Basey, Samar, Philippines",11.40967,125.17087,Converge,73201,74709,73.20,74.71,6,14,5,6
"Argao, Cebu, Philippines",9.88114,123.60535,Converge,99588,223944,99.59,223.94,3,14,5,10
"M'lang, Cotabato, Philippines",6.93822,124.90655,Globe,242483,217093,242.48,217.09,6,14,4,7
"Dauis, Bohol, Philippines",9.60401,123.82996,Globe,120506,125013,120.51,125.01,5,14,5,8
"Alcala, Cagayan, Philippines",17.90497,121.65113,PLDT,16329,18510,16.33,18.51,28,14,5,6
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Converge,121998,97614,122.00,97.61,8,14,6,8
"San Isidro, Isabela, Philippines",16.74736,121.6169,PLDT Home Fiber,52271,49198,52.27,49.20,14,14,8,9
"Ramon, Isabela, Philippines",16.8047,121.52558,Globe,88747,65068,88.75,65.07,7,14,4,5
"Luisiana, Laguna, Philippines",14.19077,121.52558,PLDT Home Fiber,209758,195352,209.76,195.35,5,14,6,9
"Libon, Albay, Philippines",13.26065,123.37106,Globe,119350,112910,119.35,112.91,16,14,4,4
"Casiguran, Sorsogon, Philippines",12.843,124.04187,PLDT,82418,92074,82.42,92.07,10,14,5,7
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,PLDT Home Fiber,205522,106051,205.52,106.05,10,14,10,13
"San Fabian, Pangasinan, Philippines",16.14188,120.44729,PLDT Home Fiber,61728,89300,61.73,89.30,8,14,7,8
"Pila, Laguna, Philippines",14.23461,121.3656,Globe,117763,105893,117.76,105.89,7,14,5,5
"Santa Catalina, Negros Oriental, Philippines",9.28676,122.94377,PLDT Home Fiber,65350,30530,65.35,30.53,10,14,3,6
"Opol, Misamis Oriental, Philippines",8.52263,124.57239,Globe,116243,53851,116.24,53.85,11,14,9,11
"Bombon, Camarines Sur, Philippines",13.68199,123.20823,Converge,97638,126854,97.64,126.85,12,14,6,7
"Pamplona, Negros Oriental, Philippines",9.40941,123.05639,PLDT,36375,48395,36.38,48.40,111,14,2,3
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,Converge,168671,195942,168.67,195.94,6,14,3,4
"Canlaon City, Negros Oriental, Philippines",10.36048,123.19137,PLDT,54103,58698,54.10,58.70,13,13,5,8
"Carmen, Cebu, Philippines",10.58876,123.96385,Globe,230543,271410,230.54,271.41,6,13,5,7
"Licab, Nueva Ecija, Philippines",15.54706,120.76948,PLDT,112388,138541,112.39,138.54,15,13,2,5
"Bingawan, Iloilo, Philippines",11.16855,122.57121,PLDT Home Fiber,196117,313970,196.12,313.97,25,13,1,4
"Bolinao, Pangasinan, Philippines",16.30742,119.85838,PLDT Home Fiber,89463,109696,89.46,109.70,7,13,4,10
"Manapla, Negros Occidental, Philippines",10.95795,123.12428,Converge,184643,156977,184.64,156.98,14,13,3,4
"City of Guihulngan, Negros Oriental, Philippines",10.18323,123.21385,PLDT,28431,22577,28.43,22.58,14,13,4,5
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,PLDT Home Fiber,139794,140639,139.79,140.64,6,13,5,9
"Tambulig, Zamboanga del Sur, Philippines",8.04386,123.53921,PLDT Home Fiber,16811,8130,16.81,8.13,7,13,5,7
"Siquijor, Philippines",9.19621,123.53921,Globe,53657,41593,53.66,41.59,11,13,4,5
"Atok, Benguet, Philippines",16.59745,120.68901,Converge,246527,181145,246.53,181.15,6,13,1,9
"Don Carlos, Bukidnon, Philippines",7.67895,124.99652,Globe,268242,57507,268.24,57.51,11,13,3,4
"Kitaotao, Bukidnon, Philippines",7.59444,125.10487,PLDT,24262,24060,24.26,24.06,41,13,3,3
"Masinloc, Zambales, Philippines",15.52089,120.04341,PLDT Home Fiber,48533,27208,48.53,27.21,13,13,3,6
"Kapalawan, Philippines",7.21567,124.75942,Globe,94151,94327,94.15,94.33,14,13,7,11
"Alegria, Cebu, Philippines",9.76005,123.37106,Globe,356939,310609,356.94,310.61,7,13,6,7
"Tuao, Cagayan, Philippines",17.67718,121.51416,Converge,32218,30116,32.22,30.12,39,13,3,6
"Allen, Northern Samar, Philippines",12.49588,124.31993,PLDT Home Fiber,187095,231802,187.10,231.80,23,13,4,7
"Monreal, Masbate, Philippines",12.62286,123.63996,PLDT,181397,177268,181.40,177.27,26,13,4,4
"Bontoc, Southern Leyte, Philippines",10.38378,124.92861,PLDT,144317,138928,144.32,138.93,8,13,2,3
"Burgos, Isabela, Philippines",17.09164,121.70272,PLDT,19216,19474,19.22,19.47,12,13,3,7
"Penaranda, Nueva Ecija, Philippines",15.36229,121.02204,PLDT Home Fiber,250483,257884,250.48,257.88,4,13,2,6
"Calaca, Batangas, Philippines",13.93129,120.80724,Converge,141774,247863,141.77,247.86,12,13,7,9
"Lopez Jaena, Misamis Occidental, Philippines",8.55109,123.76857,Globe,226958,127330,226.96,127.33,10,13,2,2
"Sultan Mastura, Maguindanao, Philippines",7.2986,124.25883,PLDT Home Fiber,15185,22855,15.19,22.86,10,13,2,7
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,PLDT Home Fiber,48382,39756,48.38,39.76,13,13,6,8
"Sagada, Mountain Province, Philippines",17.09814,120.9073,Converge,78230,81315,78.23,81.32,6,13,4,8
"City of Borongan, Eastern Samar, Philippines",11.61739,125.34663,PLDT Home Fiber,57098,22079,57.10,22.08,9,13,5,8
"Santa, Ilocos Sur, Philippines",17.51358,120.44729,PLDT Home Fiber,41269,48015,41.27,48.02,11,13,7,8
"City of Tabuk, Kalinga, Philippines",17.42402,121.3999,Converge,223886,224405,223.89,224.41,12,13,4,10
"Ivisan, Capiz, Philippines",11.51048,122.68425,PLDT,117927,86927,117.93,86.93,9,13,4,8
"Manito, Albay, Philippines",13.12578,123.86797,Converge,9710,7495,9.71,7.50,5,13,3,5
"Tagudin, Ilocos Sur, Philippines",16.93875,120.47033,PLDT,149557,155762,149.56,155.76,4,13,4,5
"Cervantes, Ilocos Sur, Philippines",17.01107,120.735,PLDT Home Fiber,112897,46536,112.90,46.54,12,13,5,8
"Labrador, Pangasinan, Philippines",16.00274,120.12429,PLDT Home Fiber,128396,164148,128.40,164.15,7,13,4,7
"Mayantoc, Tarlac, Philippines",15.5632,120.32049,Converge,4150,9081,4.15,9.08,26,13,2,2
"Sagbayan, Bohol, Philippines",9.91005,124.08641,Globe,85100,79106,85.10,79.11,6,13,5,7
"Daanbantayan, Cebu, Philippines",11.22134,124.03072,PLDT,43727,43725,43.73,43.73,8,13,5,9
"Puerto Galera, Oriental Mindoro, Philippines",13.44475,120.91878,PLDT,42853,41213,42.85,41.21,13,13,7,11
"Guinayangan, Quezon, Philippines",13.88505,122.42407,PLDT,160611,169051,160.61,169.05,4,13,6,6
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,PLDT Home Fiber,335477,336126,335.48,336.13,9,13,3,6
"Mansalay, Oriental Mindoro, Philippines",12.52158,121.441,PLDT Home Fiber,88691,55890,88.69,55.89,10,13,6,7
"Old Kaabakan, Philippines",7.22147,124.85635,Globe,222905,194594,222.91,194.59,3,13,7,9
"Pontevedra, Capiz, Philippines",11.4285,122.86485,PLDT,17071,19055,17.07,19.06,11,13,4,4
"Agdangan, Quezon, Philippines",13.86817,121.91318,Converge,56721,37586,56.72,37.59,10,13,3,4
"Margosatubig, Zamboanga del Sur, Philippines",7.57572,123.16599,PLDT,24079,22679,24.08,22.68,13,13,9,11
"Lupon, Davao Oriental, Philippines",7.09663,126.19798,Globe,169354,146193,169.35,146.19,16,13,4,5
"Janiuay, Iloilo, Philippines",10.99877,122.42407,PLDT Home Fiber,45620,96032,45.62,96.03,10,13,6,7
"Makilala, Cotabato, Philippines",6.92343,125.08286,PLDT,30614,39185,30.61,39.19,13,13,3,5
"Badian, Cebu, Philippines",9.83209,123.41593,PLDT,3933,8056,3.93,8.06,38,13,3,4
"Calamba, Misamis Occidental, Philippines",8.51327,123.63996,PLDT Home Fiber,123941,59473,123.94,59.47,10,13,6,9
"Poro, Cebu, Philippines",10.66646,124.43092,PLDT,7964,4360,7.96,4.36,109,13,2,6
"Hamtic, Antique, Philippines",10.65189,122.01555,Globe,268331,159112,268.33,159.11,15,13,2,2
"Pulupandan, Negros Occidental, Philippines",10.51892,122.80429,PLDT,100596,92467,100.60,92.47,7,13,7,7
"La Libertad, Zamboanga del Norte, Philippines",8.45924,123.51681,PLDT Home Fiber,7222,7203,7.22,7.20,7,13,1,1
"Santa Fe, Leyte, Philippines",11.17999,124.93964,PLDT,17321,19055,17.32,19.06,8,13,5,6
"Roseller T. Lim, Zamboanga Sibugay, Philippines",7.71985,122.42407,Globe,441027,89756,441.03,89.76,20,13,3,4
"Paete, Laguna, Philippines",14.37243,121.54842,PLDT Home Fiber,75593,72509,75.59,72.51,7,13,6,10
"Baungon, Bukidnon, Philippines",8.21754,124.75198,PLDT,57420,57176,57.42,57.18,4,13,4,7
"Hindang, Leyte, Philippines",10.44667,124.80722,PLDT Home Fiber,44735,15620,44.74,15.62,12,13,3,5
"Barcelona, Sorsogon, Philippines",12.84149,124.11981,PLDT Home Fiber,44536,13982,44.54,13.98,21,13,3,4
"Pantukan, Davao de Oro, Philippines",7.20012,126.04584,Globe,187591,168520,187.59,168.52,14,13,3,3
"Tanauan, Leyte, Philippines",11.07765,124.98373,PLDT Home Fiber,311590,270778,311.59,270.78,7,13,5,5
"Laoac, Pangasinan, Philippines",16.04341,120.53942,Converge,411183,377932,411.18,377.93,5,13,2,7
"Candelaria, Quezon, Philippines",13.94899,121.42276,Globe,167470,136777,167.47,136.78,11,12,2,2
"Pitogo, Zamboanga del Sur, Philippines",7.44633,123.33739,PLDT,22123,21205,22.12,21.21,16,12,2,2
"Botolan, Zambales, Philippines",15.26625,120.20511,PLDT,54419,54298,54.42,54.30,7,12,5,7
"Labrador, Pangasinan, Philippines",16.00274,120.12429,Converge,133737,149126,133.74,149.13,6,12,4,6
"Mayoyao, Ifugao, Philippines",16.95131,121.21685,PLDT,18858,21018,18.86,21.02,21,12,1,3
"Mabini, Pangasinan, Philippines",15.94144,120.04341,PLDT Home Fiber,160287,167525,160.29,167.53,4,12,6,7
"Buruanga, Aklan, Philippines",11.82597,121.91318,PLDT,41776,32054,41.78,32.05,26,12,3,4
"Kabacan, Cotabato, Philippines",7.10719,124.84034,PLDT,170177,104599,170.18,104.60,15,12,5,7
"Sindangan, Zamboanga del Norte, Philippines",8.19151,123.05639,Globe,61061,48897,61.06,48.90,8,12,4,11
"General Luna, Quezon, Philippines",13.69977,122.23135,Converge,52739,65121,52.74,65.12,10,12,2,5
"San Manuel, Tarlac, Philippines",15.82906,120.60273,PLDT,424857,270747,424.86,270.75,6,12,3,3
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,PLDT,14255,30069,14.26,30.07,14,12,4,8
"Pakil, Laguna, Philippines",14.3694,121.39418,PLDT Home Fiber,165964,105177,165.96,105.18,8,12,2,3
"Malabuyoc, Cebu, Philippines",9.65552,123.35984,Globe,122002,104007,122.00,104.01,7,12,7,8
"San Lorenzo, Guimaras, Philippines",10.60458,122.68425,PLDT,128934,137205,128.93,137.21,20,12,3,4
"Lambunao, Iloilo, Philippines",11.12265,122.37876,PLDT,40322,29581,40.32,29.58,18,12,5,8
"Milaor, Camarines Sur, Philippines",13.59634,123.17451,Converge,42853,53686,42.85,53.69,3,12,3,4
"Paniqui, Tarlac, Philippines",15.66603,120.53942,Globe,536600,370895,536.60,370.90,5,12,1,2
"Laguindingan, Misamis Oriental, Philippines",8.59435,124.43092,PLDT Home Fiber,56738,50534,56.74,50.53,4,12,5,7
"Tublay, Benguet, Philippines",16.52924,120.62073,Converge,67072,64076,67.07,64.08,3,12,2,3
"Indang, Cavite, Philippines",14.19204,120.87286,Globe,181565,132668,181.57,132.67,5,12,4,6
"Bunawan, Agusan del Sur, Philippines",8.21647,126.04584,Converge,289271,291186,289.27,291.19,4,12,3,6
"Piddig, Ilocos Norte, Philippines",18.18694,120.78097,Converge,45554,42481,45.55,42.48,10,12,3,7
"Socorro, Oriental Mindoro, Philippines",13.09119,121.34273,PLDT Home Fiber,219489,191440,219.49,191.44,10,12,2,5
"Pio V. Corpuz, Masbate, Philippines",11.84746,124.03072,PLDT Home Fiber,103739,3350,103.74,3.35,27,12,3,6
"Baao, Camarines Sur, Philippines",13.49319,123.35984,Globe,99276,90650,99.28,90.65,12,12,4,5
"Glan, Sarangani, Philippines",5.82205,125.20413,PLDT,372,68958,0.37,68.96,146,12,3,5
"Palo, Leyte, Philippines",11.15847,124.99191,Globe,120880,138778,120.88,138.78,16,12,5,9
"Calape, Bohol, Philippines",9.88376,123.89693,PLDT Home Fiber,198037,211227,198.04,211.23,6,12,2,5
"General Mamerto Natividad, Nueva Ecija, Philippines",15.58788,121.04498,PLDT,83123,80199,83.12,80.20,10,12,2,3
"Initao, Misamis Oriental, Philippines",8.49098,124.34214,PLDT Home Fiber,11440,1843,11.44,1.84,4,12,3,4
"San Nicolas, Ilocos Norte, Philippines",18.14708,120.58547,PLDT,55850,62430,55.85,62.43,11,12,6,11
"Jagna, Bohol, Philippines",9.6994,124.34214,PLDT,29757,27144,29.76,27.14,14,12,4,4
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,Globe,106404,71381,106.40,71.38,11,12,3,3
"Calamba, Misamis Occidental, Philippines",8.51327,123.63996,PLDT,239193,193495,239.19,193.50,9,12,5,10
"San Pablo, Isabela, Philippines",17.47886,122.03829,PLDT,57642,59210,57.64,59.21,13,12,3,3
"Padada, Davao del Sur, Philippines",6.6593,125.33565,Globe,256769,222776,256.77,222.78,6,12,3,3
"Dagami, Leyte, Philippines",11.04826,124.84034,PLDT,19127,37577,19.13,37.58,9,12,7,9
"Antipas, Cotabato, Philippines",7.27386,125.01679,PLDT Home Fiber,130007,237917,130.01,237.92,10,12,3,6
"Balingasag, Misamis Oriental, Philippines",8.72993,124.84034,Converge,246796,253364,246.80,253.36,24,12,5,5
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,Converge,69883,93978,69.88,93.98,9,12,4,5
"Baras, Rizal, Philippines",14.53656,121.27408,Converge,187581,224682,187.58,224.68,4,12,6,6
"Talisay, Batangas, Philippines",14.11598,121.04498,Converge,107237,96349,107.24,96.35,6,12,2,6
"Oslob, Cebu, Philippines",9.56304,123.41593,PLDT Home Fiber,30075,16507,30.08,16.51,10,12,3,4
"Braulio E. Dujali, Davao del Norte, Philippines",7.45884,125.68607,PLDT,12942,12574,12.94,12.57,10,12,3,6
"Oslob, Cebu, Philippines",9.56304,123.41593,PLDT,42268,37331,42.27,37.33,15,12,7,9
"San Narciso, Quezon, Philippines",13.49997,122.5599,PLDT Home Fiber,31145,52539,31.15,52.54,7,12,2,4
"Paniqui, Tarlac, Philippines",15.66603,120.53942,PLDT,78933,56400,78.93,56.40,13,12,3,6
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,Converge,60064,55752,60.06,55.75,14,12,5,5
"Lupao, Nueva Ecija, Philippines",15.84768,120.91878,PLDT Home Fiber,98306,97132,98.31,97.13,12,12,5,8
"Santa Maria, Laguna, Philippines",14.48365,121.42276,Converge,155548,158871,155.55,158.87,9,12,6,8
"Baclayon, Bohol, Philippines",9.63237,123.91925,PLDT Home Fiber,49987,49693,49.99,49.69,8,12,5,7
"Quezon, Isabela, Philippines",17.31045,121.60523,PLDT Home Fiber,85280,175999,85.28,176.00,14,12,4,5
"Agoncillo, Batangas, Philippines",13.94675,120.93026,PLDT Home Fiber,57604,54744,57.60,54.74,6,12,9,10
"Esperanza, Agusan del Sur, Philippines",8.6396,125.522,PLDT Home Fiber,23574,23165,23.57,23.17,12,12,4,7
"Kalayaan, Laguna, Philippines",14.32356,121.47757,Converge,221747,185945,221.75,185.95,7,12,4,5
"San Vicente, Palawan, Philippines",10.36167,119.1158,PLDT,230468,260440,230.47,260.44,32,12,4,5
"Bacarra, Ilocos Norte, Philippines",18.27039,120.60848,PLDT,41799,37913,41.80,37.91,8,12,6,9
"Sibonga, Cebu, Philippines",10.01547,123.584,PLDT,76269,69293,76.27,69.29,25,12,4,5
"Boac, Marinduque, Philippines",13.39413,121.87903,PLDT,72381,61036,72.38,61.04,9,12,7,9
"San Manuel, Tarlac, Philippines",15.82906,120.60273,PLDT Home Fiber,298689,201045,298.69,201.05,9,12,3,6
"San Antonio, Zambales, Philippines",14.92751,120.08963,PLDT Home Fiber,206065,146550,206.07,146.55,12,12,4,5
"Irosin, Sorsogon, Philippines",12.72398,124.04187,Converge,8696,9424,8.70,9.42,14,12,1,4
"Bacacay, Albay, Philippines",13.29586,123.87462,Globe,95176,113286,95.18,113.29,20,12,5,7
"Tupi, South Cotabato, Philippines",6.33849,124.97271,Converge,50364,57313,50.36,57.31,5,12,6,7
"Pamplona, Camarines Sur, Philippines",13.59715,123.06765,Converge,65094,58488,65.09,58.49,2,12,1,1
"Bambang, Nueva Vizcaya, Philippines",16.40415,121.10229,Globe,58393,52820,58.39,52.82,5,12,5,7
"Solana, Cagayan, Philippines",17.65284,121.65113,Globe,114352,107356,114.35,107.36,9,12,5,7
"Buenavista, Agusan Del Norte, Philippines",8.97318,125.40853,Converge,247429,266207,247.43,266.21,12,12,6,8
"Libona, Bukidnon, Philippines",8.32895,124.75198,PLDT,54669,50716,54.67,50.72,43,12,3,4
"Titay, Zamboanga Sibugay, Philippines",7.84847,122.57121,Globe,91007,57879,91.01,57.88,8,12,4,4
"Madridejos, Cebu, Philippines",11.25859,123.7406,Globe,106116,106889,106.12,106.89,9,12,1,2
"Padada, Davao del Sur, Philippines",6.6593,125.33565,Converge,16453,10650,16.45,10.65,6,12,1,1
"San Mariano, Isabela, Philippines",16.87828,122.12918,PLDT Home Fiber,94143,74041,94.14,74.04,11,12,5,6
"Baloi, Lanao del Norte, Philippines",8.09339,124.20881,PLDT Home Fiber,100472,108257,100.47,108.26,4,12,4,8
"Roseller T. Lim, Zamboanga Sibugay, Philippines",7.71985,122.42407,PLDT,29281,12475,29.28,12.48,19,12,5,6
"Dueñas, Iloilo, Philippines",11.06582,122.61702,PLDT Home Fiber,75899,81468,75.90,81.47,8,12,4,7
"Mobo, Masbate, Philippines",12.33588,123.65879,Converge,72161,76410,72.16,76.41,22,12,5,8
"Lubao, Pampanga, Philippines",14.92678,120.58795,Globe,152677,156776,152.68,156.78,7,12,5,6
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,Globe,84654,76390,84.65,76.39,13,12,3,8
