Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Lagonoy, Camarines Sur, Philippines",13.86688,123.48319,Globe,956,6876,0.96,6.88,13,2,1,1
"Balingoan, Misamis Oriental, Philippines",8.92291,124.87345,Globe,52854,33672,52.85,33.67,8,2,1,1
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,Globe,53317,52988,53.32,52.99,15,2,1,1
"Gloria, Oriental Mindoro, Philippines",12.93397,121.37703,Converge,304838,350442,304.84,350.44,8,2,2,2
"Lianga, Surigao del Sur, Philippines",8.60446,126.02409,PLDT Home Fiber,5050,4684,5.05,4.68,8,2,1,2
"San Vicente, Ilocos Sur, Philippines",17.61825,120.36085,PLDT Home Fiber,75983,36519,75.98,36.52,5,2,1,2
"Ginatilan, Cebu, Philippines",9.58112,123.33739,Globe,449721,469573,449.72,469.57,8,2,1,1
"Miagao, Iloilo, Philippines",10.64201,122.23632,PLDT Home Fiber,106920,236205,106.92,236.21,13,2,2,2
"Getafe, Bohol, Philippines",10.1189,124.18657,PLDT Home Fiber,208286,192875,208.29,192.88,6,2,1,1
"Diplahan, Zamboanga Sibugay, Philippines",7.74854,122.9663,Globe,217906,272378,217.91,272.38,10,2,1,1
"San Manuel, Isabela, Philippines",17.02596,121.63115,PLDT,15462,14657,15.46,14.66,12,2,1,1
"Samal, Bataan, Philippines",14.77188,120.51639,PLDT Home Fiber,4817,4605,4.82,4.61,8,2,1,2
"Taal, Batangas, Philippines",13.87826,120.92508,PLDT,160256,98895,160.26,98.90,5,2,1,1
"Polillo, Quezon, Philippines",14.73052,121.97006,PLDT Home Fiber,3446,80740,3.45,80.74,17,2,1,1
"San Vicente, Ilocos Sur, Philippines",17.61825,120.36085,PLDT,14523,15293,14.52,15.29,10,2,1,1
"Alfonso Lista, Ifugao, Philippines",16.98852,121.49132,PLDT,258877,210766,258.88,210.77,14,2,1,1
"Rosales, Pangasinan, Philippines",15.86126,120.63149,PLDT,50591,39662,50.59,39.66,17,2,2,2
"Sara, Iloilo, Philippines",11.28199,123.01136,PLDT,20732,14656,20.73,14.66,8,2,1,2
"Moalboal, Cebu, Philippines",9.93681,123.42714,PLDT,18457,19442,18.46,19.44,79,2,1,1
"Santa Maria, Ilocos Sur, Philippines",17.37881,120.49336,Converge,91506,47838,91.51,47.84,9,2,2,2
"Kalibo, Aklan, Philippines",11.70734,122.36986,PLDT,70990,61622,70.99,61.62,33,2,2,2
"Compostela, Davao de Oro, Philippines",7.67742,126.15454,Globe,125421,124092,125.42,124.09,5,2,1,1
"Borbon, Cebu, Philippines",10.84627,123.9973,PLDT Home Fiber,108764,123381,108.76,123.38,9,2,1,1
"Macarthur, Leyte, Philippines",10.82736,124.98373,Globe,118392,107424,118.39,107.42,26,2,2,2
"Batuan, Bohol, Philippines",9.80099,124.11981,PLDT,40656,42682,40.66,42.68,39,2,1,2
"Legazpi City, Albay, Philippines",13.11288,123.76295,PLDT Home Fiber,465206,385621,465.21,385.62,36,2,1,2
"Toboso, Negros Occidental, Philippines",10.71769,123.46077,Globe,119751,110389,119.75,110.39,15,2,2,2
"Quirino, Ilocos Sur, Philippines",17.10309,120.68901,Converge,63796,97867,63.80,97.87,34,2,2,2
"Aborlan, Palawan, Philippines",9.43994,118.54785,PLDT,67519,89439,67.52,89.44,32,2,2,2
"Muñoz, Nueva Ecija, Philippines",15.70664,120.9029,Globe,62423,54684,62.42,54.68,6,2,1,1
"Claver, Surigao del Norte, Philippines",9.50458,125.78435,Globe,190460,301317,190.46,301.32,15,2,2,2
"San Miguel, Bohol, Philippines",9.994,124.35324,PLDT,8275,9341,8.28,9.34,7,2,1,2
"Allacapan, Cagayan, Philippines",18.21617,121.55983,Globe,118120,109545,118.12,109.55,10,2,1,1
"Santo Tomas, La Union, Philippines",16.27532,120.40119,Globe,58758,53532,58.76,53.53,7,2,1,1
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,PLDT Home Fiber,203310,220718,203.31,220.72,7,2,2,2
"Diffun, Quirino, Philippines",16.55288,121.46847,PLDT,109722,113129,109.72,113.13,21,2,1,2
"Tudela, Misamis Occidental, Philippines",8.24623,123.84519,PLDT,1144,4556,1.14,4.56,38,2,1,1
"San Jorge, Samar, Philippines",11.9902,124.90655,PLDT,410851,369554,410.85,369.55,16,2,1,1
"Macabebe, Pampanga, Philippines",14.89732,120.6545,Converge,196776,214115,196.78,214.12,7,2,2,2
"Talisay, Camarines Norte, Philippines",14.1394,122.92686,PLDT,88256,94035,88.26,94.04,12,2,1,2
"Nueva Era, Ilocos Norte, Philippines",17.94079,120.735,PLDT Home Fiber,126223,125850,126.22,125.85,11,2,1,1
"San Ildefonso, Ilocos Sur, Philippines",17.623,120.39543,PLDT Home Fiber,309215,290445,309.22,290.45,6,2,1,2
"Guipos, Zamboanga del Sur, Philippines",7.74619,123.31494,PLDT,15137,20317,15.14,20.32,12,2,1,1
"Pililla, Rizal, Philippines",14.44393,121.34273,Converge,248676,281503,248.68,281.50,11,2,1,1
"Enrique Villanueva, Siquijor, Philippines",9.25768,123.63436,PLDT Home Fiber,9123,10090,9.12,10.09,24,2,1,2
"Cabagan, Isabela, Philippines",17.36078,121.87903,PLDT,118,241,0.12,0.24,13,2,1,2
"Sinait, Ilocos Sur, Philippines",17.85347,120.50488,PLDT,87368,198498,87.37,198.50,15,2,1,1
"Buenavista, Agusan Del Norte, Philippines",8.97318,125.40853,Globe,29284,49018,29.28,49.02,16,2,1,2
"Dumanjug, Cebu, Philippines",10.02819,123.47198,Globe,187668,192665,187.67,192.67,20,2,1,1
"Clarin, Bohol, Philippines",9.94519,124.03072,PLDT Home Fiber,15272,15875,15.27,15.88,11,2,1,1
"San Francisco, Agusan del Sur, Philippines",8.44573,125.95878,Converge,41747,50941,41.75,50.94,8,2,1,2
"Abucay, Bataan, Philippines",14.73361,120.49336,Globe,113052,42470,113.05,42.47,7,2,1,1
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,Converge,194570,149133,194.57,149.13,8,2,2,2
"Santo Domingo, Albay, Philippines",13.25265,123.76295,PLDT,199138,233517,199.14,233.52,5,2,1,2
"Basista, Pangasinan, Philippines",15.86113,120.39543,PLDT,49815,43844,49.82,43.84,4,2,1,1
"San Isidro, Bohol, Philippines",9.84036,123.94155,PLDT Home Fiber,78485,88945,78.49,88.95,12,2,1,1
"Santa Margarita, Samar, Philippines",12.03787,124.70777,PLDT Home Fiber,185532,224935,185.53,224.94,19,2,2,2
"Jabonga, Agusan Del Norte, Philippines",9.35888,125.58767,PLDT Home Fiber,154987,105569,154.99,105.57,11,2,1,1
"Kinoguitan, Misamis Oriental, Philippines",8.96102,124.82378,PLDT Home Fiber,11010,9445,11.01,9.45,19,2,1,1
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,Globe,226106,205079,226.11,205.08,7,2,1,1
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,PLDT Home Fiber,18231,17581,18.23,17.58,38,2,1,1
"Lagawe, Ifugao, Philippines",16.80825,121.19395,Converge,22873,86461,22.87,86.46,15,2,1,1
"Dingalan, Aurora, Philippines",15.43523,121.42276,PLDT Home Fiber,42316,55159,42.32,55.16,13,2,2,2
"Dimiao, Bohol, Philippines",9.64571,124.14207,PLDT Home Fiber,13321,14614,13.32,14.61,12,2,1,2
"Lobo, Batangas, Philippines",13.6877,121.23974,Converge,351867,344776,351.87,344.78,4,2,1,2
"Penarrubia, Abra, Philippines",17.54195,120.6545,PLDT Home Fiber,210494,190667,210.49,190.67,14,2,1,2
"Del Carmen, Surigao del Norte, Philippines",9.87498,125.98055,PLDT Home Fiber,137835,85703,137.84,85.70,13,2,1,1
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,PLDT,54356,49335,54.36,49.34,11,2,2,2
"Magsingal, Ilocos Sur, Philippines",17.6831,120.44729,PLDT,174955,172363,174.96,172.36,13,2,1,1
"Padre Burgos, Quezon, Philippines",13.91629,121.81546,Converge,46686,59485,46.69,59.49,9,2,1,1
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,Converge,15272,10518,15.27,10.52,13,2,1,2
"Sen. Ninoy Aquino, Sultan Kudarat, Philippines",6.38567,124.35324,PLDT Home Fiber,7442,7604,7.44,7.60,15,2,1,2
"Cuenca, Batangas, Philippines",13.9144,121.05071,PLDT,110134,182547,110.13,182.55,6,2,2,2
"Pilar, Bataan, Philippines",14.60553,120.51639,PLDT,156656,69477,156.66,69.48,20,2,1,2
"Magdalena, Laguna, Philippines",14.20408,121.43419,PLDT Home Fiber,305951,293183,305.95,293.18,5,2,2,2
"Laua-an, Antique, Philippines",11.16376,122.11783,PLDT Home Fiber,208090,533384,208.09,533.38,8,2,1,2
"Cervantes, Ilocos Sur, Philippines",17.01107,120.735,PLDT Home Fiber,78752,93577,78.75,93.58,2,2,1,1
"Mawab, Davao de Oro, Philippines",7.51701,125.937,PLDT,6356,6376,6.36,6.38,9,2,2,2
"Pamplona, Negros Oriental, Philippines",9.40941,123.05639,Globe,217703,319738,217.70,319.74,10,2,1,2
"Sarrat, Ilocos Norte, Philippines",18.11379,120.6545,Converge,182104,316112,182.10,316.11,10,2,1,2
"Dolores, Eastern Samar, Philippines",12.10552,125.32468,PLDT Home Fiber,58310,55659,58.31,55.66,9,2,1,2
"Tiwi, Albay, Philippines",13.4612,123.63996,Globe,35773,57413,35.77,57.41,21,2,2,2
"Gamu, Isabela, Philippines",17.06905,121.85725,PLDT,25865,70854,25.87,70.85,12,2,2,2
"Solsona, Ilocos Norte, Philippines",18.10219,120.78097,PLDT Home Fiber,160780,145147,160.78,145.15,8,2,1,1
"Santa Maria, Pangasinan, Philippines",15.95523,120.7005,PLDT,27876,45102,27.88,45.10,22,2,1,2
"Santa Catalina, Ilocos Sur, Philippines",17.58644,120.36085,Converge,274471,104329,274.47,104.33,20,2,1,2
"Hagonoy, Bulacan, Philippines",14.83564,120.73371,Globe,61445,51626,61.45,51.63,6,2,1,2
"Bacarra, Ilocos Norte, Philippines",18.27039,120.60848,Converge,42633,36391,42.63,36.39,12,2,1,1
"Albuera, Leyte, Philippines",10.90539,124.75198,PLDT,219135,27838,219.14,27.84,23,2,2,2
"Canaman, Camarines Sur, Philippines",13.64758,123.13515,PLDT Home Fiber,81105,94765,81.11,94.77,9,2,2,2
"Guiuan, Eastern Samar, Philippines",10.79308,125.68607,Globe,117374,105259,117.37,105.26,9,2,2,2
"Magalang, Pampanga, Philippines",15.21394,120.66181,Globe,139930,34271,139.93,34.27,3,2,2,2
"City of Tandag, Surigao del Sur, Philippines",9.08041,126.0676,PLDT Home Fiber,108150,180945,108.15,180.95,10,2,2,2
"Manjuyod, Negros Oriental, Philippines",9.71246,123.10141,Globe,346490,312928,346.49,312.93,5,2,1,1
"Trinidad, Bohol, Philippines",10.04574,124.31993,Globe,139840,156592,139.84,156.59,15,2,2,2
"Lupon, Davao Oriental, Philippines",7.09663,126.19798,Globe,292738,88572,292.74,88.57,23,2,2,2
"Brooke's Point, Palawan, Philippines",8.78617,117.83817,PLDT,40659,104072,40.66,104.07,34,2,1,1
"Quezon, Nueva Ecija, Philippines",15.56953,120.82692,PLDT Home Fiber,59000,41445,59.00,41.45,10,2,1,1
"Pilar, Bohol, Philippines",9.84115,124.35324,PLDT Home Fiber,14301,13872,14.30,13.87,7,2,2,2
"Carranglan, Nueva Ecija, Philippines",15.97584,121.03351,Converge,319050,424526,319.05,424.53,7,2,2,2
"Quezon, Bukidnon, Philippines",7.71645,125.17087,PLDT,24941,151454,24.94,151.45,21,2,1,1
"Sison, Pangasinan, Philippines",16.14981,120.59698,PLDT,312028,411112,312.03,411.11,3,2,1,2
"Unisan, Quezon, Philippines",13.86351,122.01555,PLDT,19549,19239,19.55,19.24,18,2,1,1
"Lagonoy, Camarines Sur, Philippines",13.86688,123.48319,PLDT,45131,30510,45.13,30.51,20,2,1,1
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,Globe,81282,118571,81.28,118.57,4,2,1,1
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,Converge,397396,512902,397.40,512.90,6,2,2,2
"Wao, Lanao del Sur, Philippines",7.6676,124.70777,PLDT Home Fiber,99840,100094,99.84,100.09,7,2,2,2
"Libagon, Southern Leyte, Philippines",10.36738,125.06084,PLDT,5596,5402,5.60,5.40,8,2,1,1
"Kauswagan, Lanao del Norte, Philippines",8.15986,124.09755,PLDT,208387,190167,208.39,190.17,14,2,2,2
"Hagonoy, Davao del Sur, Philippines",6.69701,125.3137,PLDT,33256,44298,33.26,44.30,84,2,1,1
"San Isidro, Leyte, Philippines",11.43102,124.36434,PLDT,162763,129291,162.76,129.29,15,2,1,2
"Jagna, Bohol, Philippines",9.6994,124.34214,PLDT,34932,50728,34.93,50.73,13,2,1,1
"Initao, Misamis Oriental, Philippines",8.49098,124.34214,PLDT Home Fiber,63342,39566,63.34,39.57,9,2,1,2
"Angadanan, Isabela, Philippines",16.7913,121.78792,PLDT Home Fiber,44735,59471,44.74,59.47,13,2,1,2
"Bato, Catanduanes, Philippines",13.60687,124.31993,PLDT Home Fiber,64084,73727,64.08,73.73,10,2,2,2
"Pamplona, Cagayan, Philippines",18.42665,121.33129,PLDT Home Fiber,2319,5921,2.32,5.92,20,2,1,2
"Baliangao, Misamis Occidental, Philippines",8.61809,123.62877,PLDT,187165,109075,187.17,109.08,12,2,2,2
"San Antonio, Zambales, Philippines",14.92751,120.08963,PLDT,149326,40536,149.33,40.54,8,2,1,1
"Cajidiocan, Romblon, Philippines",12.40062,122.65035,PLDT,5722,5650,5.72,5.65,10,2,1,2
"Buhi, Camarines Sur, Philippines",13.40951,123.51681,Converge,171581,140243,171.58,140.24,2,2,1,1
"Medina, Misamis Oriental, Philippines",8.90294,124.97271,Globe,122145,83269,122.15,83.27,8,2,1,1
"Pola, Oriental Mindoro, Philippines",13.1196,121.43419,Converge,89330,112308,89.33,112.31,9,2,1,1
"Pilar, Sorsogon, Philippines",12.97477,123.6847,PLDT Home Fiber,93766,125682,93.77,125.68,38,2,1,2
"Tagoloan, Misamis Oriental, Philippines",8.51877,124.80722,Globe,129058,51201,129.06,51.20,12,2,2,2
"Tiwi, Albay, Philippines",13.4612,123.63996,Converge,83328,89632,83.33,89.63,6,2,1,2
"Dauin, Negros Oriental, Philippines",9.20373,123.19137,Globe,245505,263616,245.51,263.62,17,2,1,2
"Dao, Capiz, Philippines",11.38895,122.70684,PLDT Home Fiber,2832,3823,2.83,3.82,20,2,1,1
"Calinog, Iloilo, Philippines",11.14579,122.51464,PLDT,45078,40611,45.08,40.61,11,2,2,2
"Buenavista, Agusan Del Norte, Philippines",8.97318,125.40853,Converge,288455,309261,288.46,309.26,11,2,2,2
"Boljoon, Cebu, Philippines",9.64574,123.44956,Converge,39007,39793,39.01,39.79,6,2,1,2
"Talibon, Bohol, Philippines",10.11933,124.26439,Globe,10570,26233,10.57,26.23,7,2,1,2
"San Teodoro, Oriental Mindoro, Philippines",13.3156,120.96469,Converge,5764,10259,5.76,10.26,10,2,1,1
"Concepcion, Iloilo, Philippines",11.20333,123.09015,PLDT Home Fiber,28947,19510,28.95,19.51,15,2,2,2
"Tanauan, Leyte, Philippines",11.07765,124.98373,Converge,23967,11346,23.97,11.35,6,2,1,1
"Carigara, Leyte, Philippines",11.25914,124.70777,PLDT Home Fiber,85417,89034,85.42,89.03,7,2,2,2
"San Manuel, Isabela, Philippines",17.02596,121.63115,PLDT Home Fiber,28362,42491,28.36,42.49,12,2,1,2
"Hinabangan, Samar, Philippines",11.7358,125.19286,PLDT,72225,19462,72.23,19.46,13,2,2,2
"Bangui, Ilocos Norte, Philippines",18.49205,120.735,Converge,65010,83231,65.01,83.23,15,2,1,1
"Kapangan, Benguet, Philippines",16.61238,120.59698,Converge,50920,34773,50.92,34.77,6,2,2,2
"Pasacao, Camarines Sur, Philippines",13.54666,123.0001,PLDT Home Fiber,257580,339581,257.58,339.58,9,2,2,2
"Oas, Albay, Philippines",13.14041,123.37106,Converge,33490,34606,33.49,34.61,4,2,1,2
"Amulung, Cagayan, Philippines",17.83589,121.7233,Converge,66405,70592,66.41,70.59,12,2,1,1
"Sariaya, Quezon, Philippines",13.96301,121.52388,Globe,216420,206321,216.42,206.32,10,2,1,1
"Magsaysay (Linugos), Misamis Oriental, Philippines",8.96217,125.20386,PLDT Home Fiber,5620,3010,5.62,3.01,9,2,2,2
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,PLDT,53516,24962,53.52,24.96,11,2,1,1
"Ballesteros, Cagayan, Philippines",18.35099,121.51416,Globe,315202,316155,315.20,316.16,10,2,2,2
"Banaybanay, Davao Oriental, Philippines",7.07628,126.02409,PLDT Home Fiber,181775,228093,181.78,228.09,11,2,1,1
"Kibawe, Bukidnon, Philippines",7.48878,125.06084,Globe,210933,228377,210.93,228.38,18,2,1,1
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,PLDT,49790,57299,49.79,57.30,10,2,1,1
"Claveria, Cagayan, Philippines",18.56565,121.09083,PLDT Home Fiber,240497,195724,240.50,195.72,11,2,1,2
"Cuartero, Capiz, Philippines",11.3156,122.74072,PLDT,15319,9796,15.32,9.80,20,2,1,1
"Gigaquit, Surigao del Norte, Philippines",9.48544,125.70792,PLDT Home Fiber,207562,189417,207.56,189.42,8,2,2,2
"Pila, Laguna, Philippines",14.23461,121.3656,Globe,657491,635647,657.49,635.65,8,2,1,1
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,Converge,76260,80466,76.26,80.47,8,2,1,2
"Tolosa, Leyte, Philippines",11.03883,125.02229,PLDT,102262,301099,102.26,301.10,39,2,1,1
"Teresa, Rizal, Philippines",14.5597,121.20593,Globe,654972,858768,654.97,858.77,6,2,2,2
"San Antonio, Northern Samar, Philippines",12.41097,124.25883,PLDT,16671,16064,16.67,16.06,22,2,1,1
"Barotac Nuevo, Iloilo, Philippines",10.89705,122.69526,PLDT Home Fiber,282621,264414,282.62,264.41,12,2,1,2
"Estancia, Iloilo, Philippines",11.45356,123.13515,Converge,300394,333457,300.39,333.46,19,2,2,2
"Bangued, Abra, Philippines",17.58818,120.63149,Converge,21986,21232,21.99,21.23,19,2,1,1
"Oras, Eastern Samar, Philippines",12.17696,125.36857,PLDT Home Fiber,33080,39493,33.08,39.49,8,2,1,2
"San Antonio, Quezon, Philippines",13.89506,121.29697,PLDT,22516,18193,22.52,18.19,8,2,1,2
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,Globe,102036,144577,102.04,144.58,8,2,2,2
"San Manuel, Tarlac, Philippines",15.82906,120.60273,PLDT,38981,27139,38.98,27.14,94,2,2,2
"Opol, Misamis Oriental, Philippines",8.52263,124.57239,Converge,273015,312861,273.02,312.86,6,2,2,2
"San Ildefonso, Ilocos Sur, Philippines",17.623,120.39543,Converge,176728,220304,176.73,220.30,9,2,2,2
"New Lucena, Iloilo, Philippines",10.87841,122.59781,Globe,352295,332945,352.30,332.95,11,2,1,1
"Santo Tomas, Pampanga, Philippines",14.99601,120.70407,Globe,71462,37892,71.46,37.89,7,2,1,1
"San Emilio, Ilocos Sur, Philippines",17.24515,120.59698,Converge,91093,86870,91.09,86.87,11,2,1,1
"San Fernando, Romblon, Philippines",12.30382,122.6014,PLDT,4373,4682,4.37,4.68,34,2,2,2
"Talisay, Camarines Norte, Philippines",14.1394,122.92686,Converge,352063,389761,352.06,389.76,5,2,1,1
"Calaca, Batangas, Philippines",13.93129,120.80724,PLDT,26354,40770,26.35,40.77,49,2,2,2
"Lupi, Camarines Sur, Philippines",13.78895,122.90853,PLDT Home Fiber,52658,71092,52.66,71.09,34,2,1,2
"San Clemente, Tarlac, Philippines",15.63833,120.30895,PLDT,6437,13666,6.44,13.67,5,2,1,1
"Iguig, Cagayan, Philippines",17.74995,121.75374,PLDT,27685,27641,27.69,27.64,22,2,1,2
"Tupi, South Cotabato, Philippines",6.33849,124.97271,Converge,93852,94686,93.85,94.69,6,1,1,1
"Anda, Bohol, Philippines",9.76924,124.56391,PLDT Home Fiber,119837,325420,119.84,325.42,6,1,1,1
"Tanauan, Leyte, Philippines",11.07765,124.98373,Globe,60147,57374,60.15,57.37,10,1,1,1
"Santo Tomas, Isabela, Philippines",17.37245,121.75374,PLDT Home Fiber,330415,180838,330.42,180.84,16,1,1,1
"Panitan, Capiz, Philippines",11.43981,122.77459,Globe,134793,129751,134.79,129.75,20,1,1,1
"Santa Maria, Ilocos Sur, Philippines",17.37881,120.49336,Globe,114985,111940,114.99,111.94,14,1,1,1
"Luna, La Union, Philippines",16.83085,120.35508,PLDT Home Fiber,16865,13925,16.87,13.93,6,1,1,1
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,PLDT,35255,79102,35.26,79.10,9,1,1,1
"Cortes, Surigao del Sur, Philippines",9.22702,126.1654,PLDT,2016,4675,2.02,4.68,28,1,1,1
"Sulat, Eastern Samar, Philippines",11.82105,125.41244,Globe,321232,312141,321.23,312.14,23,1,1,1
"Kabayan, Benguet, Philippines",16.61702,120.82692,PLDT Home Fiber,62964,9653,62.96,9.65,3,1,1,1
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Converge,83221,18747,83.22,18.75,6,1,1,1
"Quirino, Isabela, Philippines",17.12948,121.71971,Converge,11695,10843,11.70,10.84,12,1,1,1
"Leyte, Philippines",11.32728,124.48636,PLDT Home Fiber,29437,29115,29.44,29.12,7,1,1,1
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,Globe,202965,159962,202.97,159.96,2,1,1,1
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,PLDT,293978,293729,293.98,293.73,5,1,1,1
"Moncada, Tarlac, Philippines",15.73756,120.55094,PLDT,25142,34599,25.14,34.60,11,1,1,1
"Plaridel, Misamis Occidental, Philippines",8.61148,123.69588,PLDT,50786,46012,50.79,46.01,41,1,1,1
"Bingawan, Iloilo, Philippines",11.16855,122.57121,PLDT Home Fiber,278408,339553,278.41,339.55,25,1,1,1
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,Converge,114291,95866,114.29,95.87,16,1,1,1
"Javier, Leyte, Philippines",10.76718,124.92861,PLDT Home Fiber,1844,90,1.84,0.09,24,1,1,1
"Magallanes, Agusan Del Norte, Philippines",9.01943,125.53295,Converge,225254,247837,225.25,247.84,9,1,1,1
"Polanco, Zamboanga del Norte, Philippines",8.49106,123.38228,PLDT,15231,15157,15.23,15.16,9,1,1,1
"Saguday, Quirino, Philippines",16.54611,121.57125,Converge,56600,71567,56.60,71.57,7,1,1,1
"Salcedo, Ilocos Sur, Philippines",17.13472,120.56245,PLDT,14212,19122,14.21,19.12,10,1,1,1
"Nagbukel, Ilocos Sur, Philippines",17.43453,120.53942,Globe,60751,52449,60.75,52.45,7,1,1,1
"San Nicolas, Ilocos Norte, Philippines",18.14708,120.58547,PLDT,20591,22676,20.59,22.68,16,1,1,1
"Sierra Bullones, Bohol, Philippines",9.78072,124.29772,PLDT,23787,23355,23.79,23.36,5,1,1,1
"Balatan, Camarines Sur, Philippines",13.34908,123.24756,Converge,161149,10237,161.15,10.24,36,1,1,1
"Del Carmen, Surigao del Norte, Philippines",9.87498,125.98055,Globe,1872,1771,1.87,1.77,17,1,1,1
"Rosales, Pangasinan, Philippines",15.86126,120.63149,Globe,46513,41170,46.51,41.17,5,1,1,1
"City Of Bislig, Surigao del Sur, Philippines",8.21006,126.28478,PLDT,39097,42402,39.10,42.40,9,1,1,1
"Dinas, Zamboanga del Sur, Philippines",7.64262,123.32617,PLDT Home Fiber,11013,11526,11.01,11.53,7,1,1,1
"Bayog, Zamboanga del Sur, Philippines",7.8946,123.01136,PLDT,18705,19298,18.71,19.30,50,1,1,1
"Batuan, Masbate, Philippines",12.39718,123.76295,PLDT,193747,96611,193.75,96.61,25,1,1,1
"Ivisan, Capiz, Philippines",11.51048,122.68425,Globe,38503,17392,38.50,17.39,9,1,1,1
"Culasi, Antique, Philippines",11.43312,122.10647,PLDT,34117,32878,34.12,32.88,31,1,1,1
"Diffun, Quirino, Philippines",16.55288,121.46847,Converge,60156,3462,60.16,3.46,15,1,1,1
"Santa Marcela, Apayao, Philippines",18.29178,121.43419,Converge,70143,85634,70.14,85.63,13,1,1,1
"Pinabacdao, Samar, Philippines",11.52967,125.07185,Converge,194898,248977,194.90,248.98,6,1,1,1
"Licab, Nueva Ecija, Philippines",15.54706,120.76948,Converge,200858,180641,200.86,180.64,5,1,1,1
"Zarraga, Iloilo, Philippines",10.82405,122.60846,Globe,31885,3870,31.89,3.87,57,1,1,1
"San Rafael, Iloilo, Philippines",11.17902,122.82752,Converge,89685,93194,89.69,93.19,12,1,1,1
"Tabogon, Cebu, Philippines",10.92395,123.9973,Globe,30066,33938,30.07,33.94,20,1,1,1
"Presentacion, Camarines Sur, Philippines",13.76858,123.72942,PLDT,6564,4554,6.56,4.55,39,1,1,1
"Jabonga, Agusan Del Norte, Philippines",9.35888,125.58767,Converge,84609,88631,84.61,88.63,31,1,1,1
