Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Bagac, Bataan, Philippines",14.63082,120.41272,Globe,25745,7953,25.75,7.95,24,70,15,22
"Malinao, Albay, Philippines",13.38106,123.63996,Smart,21769,5886,21.77,5.89,20,70,14,19
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,Globe,21701,5920,21.70,5.92,20,70,22,33
"Tiaong, Quezon, Philippines",13.92962,121.34273,Smart,30081,2565,30.08,2.57,17,70,27,41
"Calauan, Laguna, Philippines",14.14551,121.3146,DITO,30526,3557,30.53,3.56,25,69,19,26
"Poro, Cebu, Philippines",10.66646,124.43092,Globe,11099,3676,11.10,3.68,45,69,9,14
"Aringay, La Union, Philippines",16.40163,120.40119,Globe,23024,4993,23.02,4.99,21,69,12,22
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,Smart,21290,2669,21.29,2.67,27,69,17,30
"Ivisan, Capiz, Philippines",11.51048,122.68425,Globe,35520,3696,35.52,3.70,93,69,1,1
"Cordova, Cebu, Philippines",10.25278,123.9494,DITO,24675,4300,24.68,4.30,38,68,13,22
"San Fabian, Pangasinan, Philippines",16.14188,120.44729,Smart,46542,4947,46.54,4.95,21,68,20,28
"Bauan, Batangas, Philippines",13.79627,120.97616,Smart,44882,3835,44.88,3.84,18,68,32,39
"Padre Burgos, Southern Leyte, Philippines",10.07868,125.00577,Globe,28468,7639,28.47,7.64,42,68,10,13
"Pasacao, Camarines Sur, Philippines",13.54666,123.0001,Globe,8701,3167,8.70,3.17,34,68,9,18
"Isabel, Leyte, Philippines",10.93408,124.4531,Globe,25794,7603,25.79,7.60,49,68,15,24
"Jose Panganiban, Camarines Norte, Philippines",14.25107,122.69555,Globe,7483,2032,7.48,2.03,75,68,11,17
"Villasis, Pangasinan, Philippines",15.90523,120.55094,Globe,19815,6160,19.82,6.16,21,68,25,41
"Rosario, La Union, Philippines",16.23014,120.48702,Globe,44521,8916,44.52,8.92,22,67,35,48
"Maddela, Quirino, Philippines",16.33255,121.78792,DITO,2084,13262,2.08,13.26,25,67,3,4
"Calauan, Laguna, Philippines",14.14551,121.3146,Globe,15912,9549,15.91,9.55,20,67,17,26
"Ubay, Bohol, Philippines",10.05512,124.47421,Smart,45334,13117,45.33,13.12,17,67,22,24
"San Narciso, Zambales, Philippines",15.01114,120.08963,Globe,30865,5751,30.87,5.75,23,67,22,28
"Alcoy, Cebu, Philippines",9.71173,123.46077,Smart,28843,4803,28.84,4.80,22,67,16,20
"Laguindingan, Misamis Oriental, Philippines",8.59435,124.43092,Globe,47842,18498,47.84,18.50,28,67,16,27
"San Remigio, Cebu, Philippines",10.9601,123.94155,DITO,15329,487,15.33,0.49,37,67,9,16
"Maramag, Bukidnon, Philippines",7.82687,124.97271,DITO,31778,1647,31.78,1.65,44,67,17,19
"Santo Domingo, Nueva Ecija, Philippines",15.61284,120.88434,Smart,28845,10316,28.85,10.32,28,67,18,32
"San Felipe, Zambales, Philippines",15.07931,120.12429,Globe,41821,5898,41.82,5.90,26,67,8,18
"Caluya, Antique, Philippines",12.01176,121.38847,Globe,20436,8882,20.44,8.88,44,67,10,15
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,DITO,28296,1543,28.30,1.54,38,67,10,23
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,Globe,31383,5280,31.38,5.28,24,67,14,24
"Surallah, South Cotabato, Philippines",6.3195,124.75198,Smart,57276,12150,57.28,12.15,31,67,14,30
"Baloi, Lanao del Norte, Philippines",8.09339,124.20881,Globe,12655,9072,12.66,9.07,31,66,6,7
"Mariveles, Bataan, Philippines",14.4354,120.49003,DITO,8876,5306,8.88,5.31,36,66,20,27
"Mapandan, Pangasinan, Philippines",16.02726,120.45379,Globe,22643,5995,22.64,6.00,26,66,15,24
"Manukan, Zamboanga del Norte, Philippines",8.45173,123.10141,Globe,13300,3835,13.30,3.84,30,66,3,4
"Roxas, Palawan, Philippines",10.42746,119.46436,Globe,24016,4752,24.02,4.75,31,66,16,21
"Marawi City, Lanao del Sur, Philippines",8.0292,124.29772,DITO,19237,5640,19.24,5.64,37,66,11,18
"Cantilan, Surigao del Sur, Philippines",9.27827,125.88251,Smart,34475,6298,34.48,6.30,26,66,6,8
"Gainza, Camarines Sur, Philippines",13.61146,123.14078,Globe,12187,3655,12.19,3.66,25,66,9,11
"Flora, Apayao, Philippines",18.1146,121.42276,Globe,25358,7819,25.36,7.82,27,66,7,10
"Midsayap, Cotabato, Philippines",7.19181,124.53474,DITO,4534,2801,4.53,2.80,43,66,11,15
"Santa Marcela, Apayao, Philippines",18.29178,121.43419,Globe,27871,11174,27.87,11.17,25,66,5,5
"San Isidro, Isabela, Philippines",16.74736,121.6169,Smart,22347,6182,22.35,6.18,27,66,11,22
"San Francisco, Cebu, Philippines",10.64719,124.35324,Globe,11477,4236,11.48,4.24,46,66,15,23
"Sultan Kudarat (Nuling), Maguindanao, Philippines",7.26221,124.30883,Globe,22014,4927,22.01,4.93,40,66,6,11
"Majayjay, Laguna, Philippines",14.14491,121.46983,Smart,14057,3854,14.06,3.85,22,65,7,12
"Talisay, Camarines Norte, Philippines",14.1394,122.92686,Smart,28465,2190,28.47,2.19,24,65,18,33
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,Globe,22177,9597,22.18,9.60,18,65,16,22
"Angat, Bulacan, Philippines",14.92586,121.02204,Smart,45501,6555,45.50,6.56,18,65,19,31
"Bustos, Bulacan, Philippines",14.95239,120.91735,Globe,29165,5936,29.17,5.94,24,65,25,35
"Dalaguete, Cebu, Philippines",9.78366,123.5056,Globe,20330,6252,20.33,6.25,48,65,15,25
"Odiongan, Romblon, Philippines",12.36445,122.01555,Globe,27436,8730,27.44,8.73,28,65,19,29
"Pagsanjan, Laguna, Philippines",14.26244,121.45704,Globe,18837,5525,18.84,5.53,21,65,18,25
"Toboso, Negros Occidental, Philippines",10.71769,123.46077,Globe,13482,7576,13.48,7.58,39,65,13,19
"Laoang, Northern Samar, Philippines",12.50219,125.01679,Smart,20862,1955,20.86,1.96,28,65,5,6
"Cataingan, Masbate, Philippines",11.98588,123.9527,Smart,63210,4682,63.21,4.68,38,64,15,18
"Libertad, Antique, Philippines",11.78029,121.95869,Smart,108419,8356,108.42,8.36,35,64,4,4
"Paombong, Bulacan, Philippines",14.83781,120.78406,Smart,50872,9058,50.87,9.06,17,64,11,17
"Jolo, Sulu, Philippines",6.04533,121.01631,Globe,2482,2497,2.48,2.50,54,64,17,24
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,DITO,25470,6695,25.47,6.70,25,64,23,30
"San Jose, Batangas, Philippines",13.87868,121.09942,Globe,23817,2730,23.82,2.73,20,64,25,33
"Batan, Aklan, Philippines",11.5473,122.54859,Globe,70417,24567,70.42,24.57,60,64,3,3
"Carmen, Davao del Norte, Philippines",7.35492,125.704,Globe,23245,10154,23.25,10.15,39,64,9,15
"Leganes, Iloilo, Philippines",10.78605,122.5888,DITO,31425,6040,31.43,6.04,33,64,10,14
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,Globe,14735,5568,14.74,5.57,38,64,19,27
"Santa Cruz, Marinduque, Philippines",13.45623,122.01555,Smart,12890,1927,12.89,1.93,22,64,15,21
"Manticao, Misamis Oriental, Philippines",8.3684,124.35324,Globe,11788,4292,11.79,4.29,36,64,5,6
"Opol, Misamis Oriental, Philippines",8.52263,124.57239,Smart,46618,7395,46.62,7.40,17,64,15,25
"Apalit, Pampanga, Philippines",14.95255,120.76688,DITO,29680,4064,29.68,4.06,29,63,20,31
"Cavinti, Laguna, Philippines",14.24907,121.54842,Smart,42062,4556,42.06,4.56,19,63,7,9
"Libmanan, Camarines Sur, Philippines",13.69376,123.05982,DITO,35058,2111,35.06,2.11,29,63,11,17
"Bugallon, Pangasinan, Philippines",15.92022,120.18202,Smart,34410,2512,34.41,2.51,23,63,16,24
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,DITO,11475,1491,11.48,1.49,31,63,15,29
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,Smart,37709,6161,37.71,6.16,20,63,8,9
"Balatan, Camarines Sur, Philippines",13.34908,123.24756,Smart,28816,3791,28.82,3.79,26,63,11,13
"Malangas, Zamboanga Sibugay, Philippines",7.62402,123.0001,Globe,9920,6535,9.92,6.54,27,63,3,6
"Rosario, Cavite, Philippines",14.41672,120.85471,DITO,20461,1595,20.46,1.60,28,63,21,29
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,DITO,28060,4748,28.06,4.75,26,63,24,40
"Santo Tomas, La Union, Philippines",16.27532,120.40119,Smart,38655,9337,38.66,9.34,15,63,16,22
"Mabinay, Negros Oriental, Philippines",9.67161,122.94377,Globe,10649,6806,10.65,6.81,38,63,7,10
"Tuguegarao City, Cagayan, Philippines",17.60306,121.75374,DITO,92475,15185,92.48,15.19,24,62,26,37
"M'lang, Cotabato, Philippines",6.93822,124.90655,Smart,29155,4495,29.16,4.50,28,62,15,28
"Binmaley, Pangasinan, Philippines",16.02892,120.26882,Smart,31199,10732,31.20,10.73,18,62,26,37
"Murcia, Negros Occidental, Philippines",10.60643,123.03944,DITO,23807,1905,23.81,1.91,41,62,16,21
"San Nicolas, Ilocos Norte, Philippines",18.14708,120.58547,Smart,71398,4049,71.40,4.05,26,62,23,31
"Allen, Northern Samar, Philippines",12.49588,124.31993,Smart,35659,3042,35.66,3.04,28,62,9,13
"Irosin, Sorsogon, Philippines",12.72398,124.04187,Smart,31411,1063,31.41,1.06,33,62,13,17
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,Smart,23633,1789,23.63,1.79,29,62,22,28
"City Of Bislig, Surigao del Sur, Philippines",8.21006,126.28478,Globe,13336,9140,13.34,9.14,30,62,13,15
"Santa Ana, Pampanga, Philippines",15.09442,120.76623,DITO,22840,3744,22.84,3.74,23,62,14,17
"Miagao, Iloilo, Philippines",10.64201,122.23632,Smart,43417,6989,43.42,6.99,20,62,15,24
"Luna, Isabela, Philippines",16.97872,121.73095,Smart,80354,7863,80.35,7.86,25,62,1,2
"Pinamungahan, Cebu, Philippines",10.26958,123.63996,Smart,42654,3579,42.65,3.58,20,62,10,13
"Lucban, Quezon, Philippines",14.1144,121.55472,Globe,32945,9134,32.95,9.13,20,62,24,35
"Samal, Bataan, Philippines",14.77188,120.51639,Globe,43530,7892,43.53,7.89,23,61,20,33
"Lala, Lanao del Norte, Philippines",7.9486,123.76295,Smart,56481,15227,56.48,15.23,17,61,3,5
"San Jacinto, Masbate, Philippines",12.53707,123.6847,Globe,42199,10069,42.20,10.07,42,61,6,10
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,Smart,84679,7691,84.68,7.69,20,61,20,30
"Nagcarlan, Laguna, Philippines",14.14903,121.38847,DITO,37338,2821,37.34,2.82,26,61,9,12
"Brooke's Point, Palawan, Philippines",8.78617,117.83817,Globe,25421,6135,25.42,6.14,52,61,10,17
"Norala, South Cotabato, Philippines",6.5061,124.66353,Smart,28296,14403,28.30,14.40,30,61,4,7
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,DITO,23048,4084,23.05,4.08,28,61,13,18
"Mauban, Quezon, Philippines",14.23756,121.69674,Smart,27741,11839,27.74,11.84,14,61,9,18
"San Fernando, Cebu, Philippines",10.16316,123.70738,Globe,17160,3917,17.16,3.92,41,61,15,25
"Angat, Bulacan, Philippines",14.92586,121.02204,Globe,27293,5714,27.29,5.71,22,61,29,39
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,DITO,19135,2477,19.14,2.48,26,60,24,32
"San Francisco, Agusan del Sur, Philippines",8.44573,125.95878,Globe,15990,6071,15.99,6.07,27,60,23,31
"City of Cabadbaran, Agusan Del Norte, Philippines",9.14092,125.697,Globe,14248,10327,14.25,10.33,28,60,12,17
"Minalabac, Camarines Sur, Philippines",13.52836,123.19137,Globe,5678,1662,5.68,1.66,37,60,9,12
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,Smart,33754,4904,33.75,4.90,27,60,16,25
"Dupax Del Norte, Nueva Vizcaya, Philippines",16.21435,121.23974,Smart,17570,1042,17.57,1.04,25,60,7,10
"Mahinog, Camiguin, Philippines",9.17901,124.76303,Globe,15379,6544,15.38,6.54,36,60,12,16
"Nagcarlan, Laguna, Philippines",14.14903,121.38847,Smart,29485,3366,29.49,3.37,23,60,18,27
"Lala, Lanao del Norte, Philippines",7.9486,123.76295,Globe,12579,7774,12.58,7.77,32,60,5,6
"Binmaley, Pangasinan, Philippines",16.02892,120.26882,Globe,15613,2628,15.61,2.63,21,60,15,19
"Carmen, Davao del Norte, Philippines",7.35492,125.704,Smart,68637,14895,68.64,14.90,25,59,24,33
"Aringay, La Union, Philippines",16.40163,120.40119,Smart,71644,3843,71.64,3.84,17,59,17,20
"Angono, Rizal, Philippines",14.52592,121.15321,DITO,40128,8514,40.13,8.51,24,59,15,29
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,Smart,19234,5884,19.23,5.88,29,59,26,32
"Lopez, Quezon, Philippines",13.80005,122.31075,Globe,17294,12923,17.29,12.92,21,59,14,24
"Gandara, Samar, Philippines",12.06444,124.79617,Globe,26351,4973,26.35,4.97,36,59,6,9
"Cavite, Philippines",14.48151,120.90833,DITO,71905,8364,71.91,8.36,22,59,15,27
"San Juan, Southern Leyte, Philippines",10.26385,125.20386,Globe,17718,3034,17.72,3.03,61,59,10,13
"Nagtipunan, Quirino, Philippines",16.15243,121.49132,Smart,35057,2513,35.06,2.51,36,59,10,11
"Malidegao, Philippines",7.12941,124.67431,Globe,37158,6652,37.16,6.65,49,59,4,5
"Rosales, Pangasinan, Philippines",15.86126,120.63149,DITO,33844,6146,33.84,6.15,21,59,22,29
"Bula, Camarines Sur, Philippines",13.44119,123.23632,Smart,28387,12509,28.39,12.51,19,59,15,25
"Pangil, Laguna, Philippines",14.41772,121.48561,Smart,35425,3449,35.43,3.45,23,58,10,13
"Tabuelan, Cebu, Philippines",10.85738,123.90809,Globe,46876,7845,46.88,7.85,45,58,10,16
"Dauis, Bohol, Philippines",9.60401,123.82996,Globe,12417,7756,12.42,7.76,45,58,30,37
"Aliaga, Nueva Ecija, Philippines",15.51204,120.86138,Smart,142298,9437,142.30,9.44,26,58,13,21
"Barcelona, Sorsogon, Philippines",12.84149,124.11981,Smart,57004,3186,57.00,3.19,35,58,3,5
"Sison, Pangasinan, Philippines",16.14981,120.59698,Smart,22227,9189,22.23,9.19,23,58,19,25
"Teresa, Rizal, Philippines",14.5597,121.20593,Globe,85303,19838,85.30,19.84,14,58,25,35
"Calatagan, Batangas, Philippines",13.88203,120.6545,Globe,31722,6032,31.72,6.03,21,58,18,30
"Labangan, Zamboanga del Sur, Philippines",7.85732,123.503,Smart,31869,7596,31.87,7.60,20,58,5,8
"Lobo, Batangas, Philippines",13.6877,121.23974,Globe,32939,8928,32.94,8.93,22,58,13,18
"Bayawan City, Negros Oriental, Philippines",9.53644,122.7633,Globe,17754,9481,17.75,9.48,41,58,17,20
"Bamban, Tarlac, Philippines",15.2885,120.57044,Globe,18449,3846,18.45,3.85,19,58,20,32
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,DITO,43201,13290,43.20,13.29,56,58,6,8
"Caluya, Antique, Philippines",12.01176,121.38847,Smart,38360,5396,38.36,5.40,26,58,10,14
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,Smart,44308,8771,44.31,8.77,17,58,18,26
"Trinidad, Bohol, Philippines",10.04574,124.31993,Smart,33959,4189,33.96,4.19,24,58,7,10
"Tupi, South Cotabato, Philippines",6.33849,124.97271,Smart,40873,8655,40.87,8.66,29,57,22,29
"Magarao, Camarines Sur, Philippines",13.67027,123.15202,DITO,21397,2791,21.40,2.79,30,57,7,10
"Taal, Batangas, Philippines",13.87826,120.92508,DITO,25691,1384,25.69,1.38,30,57,11,20
"Hagonoy, Bulacan, Philippines",14.83564,120.73371,Globe,27191,9020,27.19,9.02,24,57,14,31
"Limay, Bataan, Philippines",14.53661,120.56245,DITO,29412,4271,29.41,4.27,36,57,23,31
"San Isidro, Surigao del Norte, Philippines",9.94746,126.07847,Globe,19404,20389,19.40,20.39,29,57,8,13
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,Globe,27361,4301,27.36,4.30,20,57,20,29
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,Smart,28695,4183,28.70,4.18,21,56,12,20
"Glan, Sarangani, Philippines",5.82205,125.20413,Globe,22293,10575,22.29,10.58,37,56,16,24
"City of Mati, Davao Oriental, Philippines",6.95722,126.15454,DITO,22023,5110,22.02,5.11,47,56,17,21
"Sogod, Cebu, Philippines",10.77419,123.9527,Globe,28102,11492,28.10,11.49,55,56,13,16
"Villasis, Pangasinan, Philippines",15.90523,120.55094,Smart,120997,18150,121.00,18.15,15,56,22,28
"Himamaylan, Negros Occidental, Philippines",10.10162,122.86995,DITO,52372,6944,52.37,6.94,27,56,12,20
"Guimbal, Iloilo, Philippines",10.66341,122.32057,Globe,25496,10312,25.50,10.31,35,56,17,20
"Canaman, Camarines Sur, Philippines",13.64758,123.13515,Globe,18910,1844,18.91,1.84,24,56,9,15
"Santo Tomas, Davao del Norte, Philippines",7.50929,125.63142,DITO,25104,5849,25.10,5.85,42,56,17,23
"Bulalacao (San Pedro), Oriental Mindoro, Philippines",12.39526,121.30841,Smart,30371,1393,30.37,1.39,22,56,5,8
"Tayug, Pangasinan, Philippines",16.01085,120.74649,Smart,50648,14741,50.65,14.74,20,56,15,20
"Oas, Albay, Philippines",13.14041,123.37106,Smart,27957,4805,27.96,4.81,21,56,16,19
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,Smart,25393,863,25.39,0.86,30,56,7,12
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,Smart,68240,4003,68.24,4.00,25,56,23,33
"Taytay, Palawan, Philippines",10.66876,119.46436,Smart,175252,15321,175.25,15.32,46,56,14,18
"Barugo, Leyte, Philippines",11.30023,124.76303,DITO,20127,3279,20.13,3.28,34,56,2,5
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Globe,18940,5262,18.94,5.26,23,56,24,38
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,DITO,51541,7233,51.54,7.23,28,55,12,14
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,Smart,49780,1794,49.78,1.79,23,55,22,35
"General Nakar, Quezon, Philippines",14.90678,121.49132,Smart,8889,1236,8.89,1.24,21,55,7,10
"Nasugbu, Batangas, Philippines",14.09404,120.68901,DITO,16875,1715,16.88,1.72,25,55,19,33
"Santa Marcela, Apayao, Philippines",18.29178,121.43419,Smart,43226,9720,43.23,9.72,24,55,4,5
"Hilongos, Leyte, Philippines",10.39469,124.84034,DITO,36262,7470,36.26,7.47,41,55,13,18
"Hilongos, Leyte, Philippines",10.39469,124.84034,Smart,28839,3537,28.84,3.54,22,55,16,23
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,DITO,36878,4970,36.88,4.97,32,55,23,29
"Brooke's Point, Palawan, Philippines",8.78617,117.83817,Smart,59252,6791,59.25,6.79,23,55,14,23
"Santo Tomas, La Union, Philippines",16.27532,120.40119,Globe,23637,4352,23.64,4.35,24,55,14,24
"San Marcelino, Zambales, Philippines",15.02605,120.27435,Smart,42146,6743,42.15,6.74,18,55,20,27
"Leganes, Iloilo, Philippines",10.78605,122.5888,Globe,13151,6618,13.15,6.62,40,55,17,23
"Masinloc, Zambales, Philippines",15.52089,120.04341,Smart,30030,4714,30.03,4.71,23,55,18,26
"San Simon, Pampanga, Philippines",14.98432,120.75127,Smart,38007,3651,38.01,3.65,20,55,15,27
"City of Lamitan, Basilan, Philippines",6.66152,122.10647,Globe,11549,2872,11.55,2.87,34,54,16,22
"Obando, Bulacan, Philippines",14.70986,120.93674,DITO,38036,19295,38.04,19.30,89,54,9,16
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,Smart,44876,2735,44.88,2.74,33,54,11,19
"Pangil, Laguna, Philippines",14.41772,121.48561,Globe,12575,4469,12.58,4.47,22,54,10,15
"Jordan, Guimaras, Philippines",10.59807,122.57121,Smart,37390,2587,37.39,2.59,19,54,17,30
"San Pascual, Batangas, Philippines",13.81044,121.02204,DITO,19338,3023,19.34,3.02,23,54,13,18
"Catmon, Cebu, Philippines",10.65242,123.9973,Globe,12947,4736,12.95,4.74,36,54,10,18
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,DITO,14161,2661,14.16,2.66,41,54,6,8
"Leganes, Iloilo, Philippines",10.78605,122.5888,Smart,49801,9991,49.80,9.99,17,54,19,27
"Maragondon, Cavite, Philippines",14.22356,120.7235,DITO,17239,1937,17.24,1.94,26,54,14,16
"General Tinio (Papaya), Nueva Ecija, Philippines",15.36345,121.21685,Smart,24871,2981,24.87,2.98,28,54,18,29
"La Paz, Tarlac, Philippines",15.4497,120.7235,Smart,30963,2583,30.96,2.58,28,54,13,23
"Santiago, Ilocos Sur, Philippines",17.28073,120.44729,Globe,30399,3270,30.40,3.27,24,54,9,13
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Globe,14063,2625,14.06,2.63,37,53,7,15
"Governor Generoso, Davao Oriental, Philippines",6.45867,126.15454,Globe,45083,17288,45.08,17.29,26,53,3,5
"Capoocan, Leyte, Philippines",11.23208,124.61927,Smart,89319,24165,89.32,24.17,18,53,3,4
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Smart,27884,945,27.88,0.95,30,53,14,21
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Smart,35174,3271,35.17,3.27,29,53,17,29
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,DITO,13711,6138,13.71,6.14,27,53,2,5
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,Smart,38647,13625,38.65,13.63,16,53,14,18
"Penaranda, Nueva Ecija, Philippines",15.36229,121.02204,Globe,24339,4411,24.34,4.41,25,53,14,21
"Tuao, Cagayan, Philippines",17.67718,121.51416,Smart,19034,2477,19.03,2.48,23,53,15,21
"Lantapan, Bukidnon, Philippines",8.04797,124.97271,Globe,11695,9059,11.70,9.06,35,53,9,11
"Gerona, Tarlac, Philippines",15.60489,120.59698,Globe,23902,4720,23.90,4.72,18,53,18,32
"Bobon, Northern Samar, Philippines",12.41622,124.53068,Globe,17742,2438,17.74,2.44,42,53,10,14
"Macalelon, Quezon, Philippines",13.7674,122.18596,Globe,21455,2103,21.46,2.10,25,53,3,3
"Penaranda, Nueva Ecija, Philippines",15.36229,121.02204,Smart,31258,4558,31.26,4.56,29,53,18,28
"Jones, Isabela, Philippines",16.58262,121.78792,Smart,40623,3936,40.62,3.94,27,53,11,14
"Bugallon, Pangasinan, Philippines",15.92022,120.18202,DITO,34883,9399,34.88,9.40,27,53,13,16
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,DITO,24282,6470,24.28,6.47,25,53,14,26
"Tabogon, Cebu, Philippines",10.92395,123.9973,Smart,15597,2713,15.60,2.71,48,53,8,12
"Milaor, Camarines Sur, Philippines",13.59634,123.17451,Smart,19842,2405,19.84,2.41,22,53,16,24
"Dapitan City, Zamboanga del Norte, Philippines",8.58118,123.42714,Smart,22151,1452,22.15,1.45,22,52,17,32
"Gumaca, Quezon, Philippines",13.89105,122.10647,Globe,30979,10125,30.98,10.13,23,52,21,24
"San Ildefonso, Ilocos Sur, Philippines",17.623,120.39543,Smart,34101,9641,34.10,9.64,19,52,6,8
"Balanga City, Bataan, Philippines",14.67454,120.47033,DITO,21169,3134,21.17,3.13,29,52,27,40
"Talibon, Bohol, Philippines",10.11933,124.26439,Globe,15278,5740,15.28,5.74,40,52,16,19
"Boac, Marinduque, Philippines",13.39413,121.87903,Globe,16581,9904,16.58,9.90,20,52,18,25
"Ibaan, Batangas, Philippines",13.81895,121.13082,Globe,26644,10950,26.64,10.95,19,52,23,30
"Bulan, Sorsogon, Philippines",12.70367,123.90809,Smart,31666,4066,31.67,4.07,32,52,20,26
"Naguilian, La Union, Philippines",16.52435,120.42424,Globe,15146,2416,15.15,2.42,24,52,17,27
"Laguindingan, Misamis Oriental, Philippines",8.59435,124.43092,Smart,46612,5045,46.61,5.05,18,52,15,28
